transaction_hash,from_wallet,to_wallet,amount,token_type,timestamp,gas_fee,transaction_type
0xe27b17f55fe442f4b72f8b7261a5ad24,0x6067194c493e4e0ab3f977f8a31ef480,0x20ff15cb73eb42059a02bc062e396b1d,60.14,DAI,2024-01-01T19:39:09,0.0987,normal
0x1b3eb44a42c44d629ca7b045bd7d687d,0x8cc33a94deb14a72b47a700056baeba7,0xf7ac1a517b8744f89b6ef9b2cc66be92,75.91,USDC,2024-01-01T19:51:09,0.089,normal
0xbd678dcf68144987adbde322c916620f,0xde5d6ee442a44b3396f59cdca23a57c2,0xc58b9c4b018549bbb83c1d4a16b70fd8,130.57,BTC,2024-01-01T19:52:42,0.0858,normal
0xe9ab9c02fad348b2be8098188de51faa,0xeb3272c9b67b465cb53d80f5875fdf11,0x937f2d4e745d4708af5fddc3fbb0577d,140.26,DAI,2024-01-01T20:21:15,0.0972,normal
0x13a31d6f38074f9096dfb6ad69f40c03,0xba2e11fd5893431297077782c1a9eba0,0x5289a5d81988474197e73a78af3ba006,20.95,USDT,2024-01-01T20:59:22,0.04,normal
0x7e44457d5061405f960ccb22aae30113,0x6952528f3465439f9a2faa25d2fb551b,0x28df990e7a694ac68e3ac9dd6fba3855,60.23,BTC,2024-01-01T21:08:24,0.0183,normal
0x286b4b59ba1a48c1983503de1a9e65d9,0x492bcd7ad4ad44f2844d222f743afcae,0xd8cb800539ed4fbe900047a012462593,104.07,ETH,2024-01-01T21:46:26,0.0258,normal
0x60c37db7d949446f9b84d8862fba5180,0x5a10f60fb98b4005af3fdaf5a03a3952,0xed73b8e6d53a44ce8dd4adb209628a6a,56.9,BTC,2024-01-01T21:52:58,0.0232,normal
0x6562963c9da74b6fb7f8d79d7202695e,0xcb7756e36c0946cfb629912a64388a6b,0xb61165f2c5784927b44d0d5ba4876211,93.81,USDT,2024-01-01T21:53:52,0.0724,normal
0x0722127746624d3abcbcc942d9f24e27,0x7ad63c86afda4e75bc2d33581a6e4d30,0x02a4038af6184598929c32524c58160f,135.44,ETH,2024-01-01T22:23:59,0.0907,normal
0xb2a6cde5bfdc4be9bfb80da5d1d5a0b5,0x83571dc5a61342a1b7af50093bf3d872,0xdfdc92299d2148e5bc2e664c5eb7eeb9,105.81,ETH,2024-01-01T22:31:50,0.0628,normal
0xd68658c7d35941a39c3035b1c6a1366e,0x48bcc7e57e8644b492bdfb08d9a9ea90,0xabae8160f95947c092c611622fd0a9a7,20.59,BTC,2024-01-02T00:04:11,0.0472,normal
0xff6efd159445469a88f22725977df4f4,0x059cf1ec7f924ce78e78b48a5a86c488,0xe32f46fc6d764856b14c7ae2f854bf56,189.2,DAI,2024-01-02T00:12:16,0.0818,normal
0xa7a091259bc34ae9a4eb286d643c7333,0x0c35547d549046289b5e158c9d5d6cef,0x23338f89452648ba90974a7775bfa631,0.77,ETH,2024-01-02T00:28:51,0.0907,normal
0x3d7e8eda1d8048b0884781a1b2fa226b,0xdce61b7889ce4f6697c32e1bf1f47cbb,0xd620431f7c4b4714b3f76fa9d3a0d15a,155.85,ETH,2024-01-02T01:31:12,0.0619,normal
0xe51c9cab4e864285b0f5f13065cf0432,0x6f41684dd1b648139048ba0e4caaf365,0x248e5137d2f44106a293b66cd57a7902,171.59,USDT,2024-01-02T02:29:16,0.0819,normal
0x48b880b7478849d29e87e6530768211c,0x9a8f068d9205496e8d64c87d390595d0,0xb456356781544229adfefcfd8af45ddf,52.83,ETH,2024-01-02T03:15:00,0.0845,normal
0x5e625b399a5246098b74d667ba352822,0x20ff15cb73eb42059a02bc062e396b1d,0x60205d59c26c4176a0bc952b0953c377,39.77,BTC,2024-01-02T03:48:56,0.0234,normal
0x73c3c2666b17472a8ab4f5d58ff66c14,0x123c6cf99f084dea93ac55f35cc7f4cb,0xa86def294c91431fa01c455348908246,167.02,USDT,2024-01-02T04:13:09,0.0369,normal
0x0956d12cf0d9465eb971bc01d1e05838,0x081c561f47d64f6b99f22615a164d239,0x0651a52792a44f138cb182fadb63ff72,142.73,USDC,2024-01-02T04:29:26,0.0668,normal
0x95e1843d22e247c19b9bf5d6c5972cb7,0xc92f18242b0940bbb50481c231139192,0x0cdc49e427594bde85485999ab768100,173.85,USDT,2024-01-02T06:20:40,0.07,normal
0xd7b634538ae3475fb619a6f1753f0916,0x9a10ace7df8b45b68782fa5017cf44fe,0x16307752d8b8448094b9ac9e8305ad68,57.04,USDC,2024-01-02T07:02:40,0.0645,normal
0x606c756a9f874d0c972e5d41da99cba5,0x69251f91562344f8a74f16a3d91a7e6a,0x5bc4b80fd846423d9ee62669aae4bc98,164.06,USDC,2024-01-02T07:14:27,0.0122,normal
0x46466cc7834c4fe98e59830e51acee72,0xde38ee1e7b1f4aaabe0692d6a09bcf6e,0xa4983e4672214673b0d665578c0cbeaa,26.01,ETH,2024-01-02T08:05:55,0.0687,normal
0x071a22c1293a4064b681037eb937876a,0xe406470e055f4e86a3c85162ef354b40,0xbd72c3ff919a45e3a2dd1c2331d0c34d,27.06,USDC,2024-01-02T08:34:22,0.0048,normal
0xadb3295a35ae467f8a5129c956ab8900,0x84f5fa3064de4739b402140feff4182c,0xe8f2f6f1aad341f4bcfddbdcfc317d0a,126.7,BTC,2024-01-02T08:41:03,0.0057,normal
0xf7201540046a4c9fb36737c36d7aa888,0x1470d8463c1b4fbab77dba80b0117dd1,0xbc11610ae4af44469ab0289f0d49a9a5,169.4,USDT,2024-01-02T10:10:18,0.0286,normal
0x7f5249a82514444fa8ce4d057f608ab0,0x6225255aae9345a89eceaaf740a5987f,0xda43e80345de41b8bbde218950a67da7,10.98,DAI,2024-01-02T10:17:18,0.0915,normal
0x91f37e63019d4efb8e8e8a86ca76f093,0xf4bced8a30b54aad878fe4d622601978,0xfcfffafc3e624aa6bbfd60f771a5e390,9.28,ETH,2024-01-02T13:13:00,0.0069,normal
0x13d6f2f4b07c4513ab3560816d862176,0x20dfadf8c9704d51bc1493b8b39331fe,0xbbc4ff703de44ed5aa8f096992b225be,170.82,BTC,2024-01-02T13:41:45,0.0519,normal
0x0a1829c2e84b4df2b160a60d66b73c20,0x4ab588ca3e134eaa93566043d4574973,0x8c2d141b06e2439db3048e3b6a3c5008,163.41,BTC,2024-01-02T15:05:58,0.0598,normal
0xd99eb22b09c0468ea69d208eb68b6334,0x37960317a2394d2da5e58c598751dfea,0x0cdc49e427594bde85485999ab768100,181.55,USDC,2024-01-02T16:46:38,0.0084,normal
0x53d02103fac04767983e48302bf5d379,0xabae8160f95947c092c611622fd0a9a7,0x0f5411b9520f43bcbdbac0905bb4fe9b,48.05,USDT,2024-01-02T17:01:06,0.072,normal
0x3439d5c6d09f48a3994af1e04288c68c,0xf05c4dbfd1a748ef8b808d7e0fffcf44,0x4b9a6bdb788d4a89b033f576275c97ec,75.21,DAI,2024-01-02T17:06:32,0.048,normal
0xfac066fd16924d6683e968d9ab6e2fc7,0x146a5893647047819ce26880ffb98862,0xf328e2f364304b829d063e75a4d14920,161.9,DAI,2024-01-02T17:19:03,0.0155,normal
0x62b1ca4e13c7464aac94f43b75aabe1d,0x95caef03bb8a4de7b72722c4cc69527d,0x64331355a30e4b51bc40b7fe0d67f5f5,131.17,BTC,2024-01-02T17:40:40,0.0071,normal
0x557ce27010354f339da8c31ed87970a9,0x07dc438825ed4a19b22b0f62b66c7d2c,0x9f33f5582af3417badcce0344f275235,141.71,BTC,2024-01-02T18:15:26,0.0392,normal
0x3e0ebbecd3934a19aaf21effd009d66c,0x0b0c5f8efa934f5bad4d35ad30ebe004,0x0f1618653ff24728a42291c6d79af02d,138.09,USDC,2024-01-02T19:56:49,0.0739,normal
0x6cea08e97e9740c3b1bdcc4c2baae6eb,0x1aa7a18d100647b38ed8e1df4804ba2f,0x543386fc9c7243a78327796b4d1a5163,37.77,USDC,2024-01-02T20:16:59,0.0485,normal
0x913fbf8627104b6abeb64ba759789fdb,0x47c60146114d4fdbac5a7f91dc65577a,0xec3c3b919fc54bf0bc17bdb3541a7b32,64.16,DAI,2024-01-02T20:57:41,0.0479,normal
0xee8eaddd028f4efdba10c5a4741c4fae,0x4aa6f977bef44d92ac216c210fc9c0ed,0x280a94ca209944bda16f151a66e45149,159.5,USDC,2024-01-02T23:02:12,0.0664,normal
0x6091707420b142ff8db0b9acdf9298a8,0x2704076b401d4ed1a7554b2ead7d057a,0x91c53e42f6644c6c9d6f2c2a4ab0da36,13.4,ETH,2024-01-02T23:37:11,0.04,normal
0x44575bdbd98044cf97c5ba36bd9f906e,0x5a10f60fb98b4005af3fdaf5a03a3952,0x4a78a740bccd4828903cde7a517f33e6,167.2,DAI,2024-01-03T00:27:33,0.0176,normal
0x8a5254d95d35431296c759283476f48b,0x9f6d12c96bee42f785fad3c5fb75212c,0x7da52e12e963443a9d3fe749382aecee,96.26,USDC,2024-01-03T00:35:30,0.0718,normal
0x790f5dbc75524930a5239684c79a7bf6,0xcb4a3873e6b740518edee1a9d8b6a7bf,0x9a10ace7df8b45b68782fa5017cf44fe,199.61,BTC,2024-01-03T01:23:03,0.0408,normal
0x594f4b16af3441249bc813a3a2628fad,0x6224a6226cc84686bc5e16f179a72b5c,0x14efb1aed0f24c0b853d516955e3e633,135.96,USDC,2024-01-03T01:38:40,0.0384,normal
0xb50c1cf07fb348f4a0ccce46527c135c,0x14a6f42731684800971dfcf385eab1fc,0x951e0bbc06d34f2c961ba0a1f51dc963,33.95,USDT,2024-01-03T04:10:37,0.0902,normal
0x30b93a6fc684499185a6611bbcce0dab,0x460db7530c734ede8b0ce0240eea77d7,0x4e5c47cd049143d9867846099c7b7bed,183.45,USDT,2024-01-03T04:19:10,0.0853,normal
0xa83f1e7b2c234fedab88ad5f535a6f3a,0x0b2f4f667a174d54b0a1e3a86bd95c66,0x0651a52792a44f138cb182fadb63ff72,194.93,USDC,2024-01-03T04:35:00,0.0182,normal
0x1b14463b792247a0ae715a6ea08c3036,0x7ca307c3d3c048e28fa869d9d588cb32,0x9b02f103e8114cf3a7b7fc8e993ac98e,43.97,USDT,2024-01-03T04:35:36,0.071,normal
0xe23ae1466217462ea65f5d82885f9a7e,0x84204c78759741f19c67afe47c2c8e9d,0x806c9b9451464ed4a6280b31c2f8dacf,175.39,ETH,2024-01-03T04:56:03,0.087,normal
0x73b12cb4eafa4e47ac9553659574ae61,0x76aacc2fedcf4cb4ba1f12ca7dd0da96,0xf7ac1a517b8744f89b6ef9b2cc66be92,171.41,ETH,2024-01-03T05:05:09,0.0391,normal
0x3b10e8e3e41c4077803ea611636ddeff,0x4369fe10a9e8415899fc441979f9e0dc,0x35bbae7dcc74404e8e761c916cc4d415,115.08,DAI,2024-01-03T05:28:45,0.0865,normal
0xfe1e212a08444bcd9af34c0754f7d9a2,0x450c49520d2b45599b2197ee4dc87e62,0x31c80e9b79594347b65824e2a64499d2,199.31,BTC,2024-01-03T05:54:14,0.0787,normal
0xa72e85291f434618acf86467c656bf08,0xbbf0878ea13b4a0a996b251898592675,0x0d65de3d1a5348bf8d059033085aa2aa,11.32,ETH,2024-01-03T06:06:24,0.0322,normal
0x9f36738a1ccb4be0ae3a914a4b0b884f,0xb7d7551ed92448c0ba8be95c1a0b59dd,0xad2a7f2d58514d6198c55621507e31dc,6.91,DAI,2024-01-03T06:38:42,0.0253,normal
0xf3e0333966ce49d88cf1a96b0dd16fc1,0xa2ad867abbf5452abbc15b86f64479d5,0x74f81aa12b4344f986c8bd3703226a6f,169.13,USDT,2024-01-03T06:51:51,0.0521,normal
0x514899cee3a94336ad46fafdcc7e7a4c,0x0326c3880acf4e1cbc3ffa3497528b6a,0xddeee2ecf99d42a8bb38aed9710e9e63,109.72,USDC,2024-01-03T06:53:55,0.0453,normal
0x4b2d274391674ea19214a9282bce1234,0xf551e078cd384bfc9001c124d642bf8e,0x6433b2fc3e3e44119893400e5d4f7cb3,112.73,DAI,2024-01-03T07:08:42,0.091,normal
0x657d95d6ed094ef7b4586f62b3c2ee2e,0x8e46aaf6311749a9b8c0d532d8a5a4a5,0x6f1ed2929e114704b7b5d7d08e69aea3,103.73,BTC,2024-01-03T07:44:36,0.0562,normal
0x34762c94a66c44b8ac6485ce5e34d0ed,0xe4a7b91821a847a28e67dcd78c14442a,0x234c4b77c55042c88cc2af210f388ab0,104.76,USDT,2024-01-03T08:31:08,0.0787,normal
0x022fb766ec8143cb85aaf3e351bb2187,0x3acb2e559bd54f8a8f7a99e6aadf50a4,0x4ddf3dc7142a4665bbdb697ab5c0a721,19.37,USDC,2024-01-03T08:34:55,0.0973,normal
0xb4f50d94c93546a283b5c8ba9ea8fcca,0xf0840382660b4e008d990f8121045bd4,0xc381c108580d48e096565a475c115315,121.83,USDC,2024-01-03T09:12:56,0.0561,normal
0x4ce25634fe9e4d5fb19b43511acfe84b,0x33c58b4a157b4c41aa4b81a0f908e4e5,0x3aac1e99f4ba4964ab9bc0e23f8698fe,114.75,DAI,2024-01-03T09:29:28,0.0887,normal
0xc2f44dfdce2a433d97cc46a95cc11890,0xfb522e86e05146d089abe02b07da6c4e,0xa95c0c767d2446f5948c43ffe2b902d2,33.85,USDC,2024-01-03T09:55:30,0.0731,normal
0xdc20ef41930942bfb0abc206abd498f1,0x1f82cb7714754019ac30f706ef2588e7,0x8faa70d68d614e89bf541b77171b7fe8,169.82,USDC,2024-01-03T11:28:22,0.0625,normal
0x6f14e23161cb47749765bbce104f7383,0x9c70d51171814684ada5cd4c0487b307,0x8f441f84b1074aadb20c5704eeccd32f,177.26,USDC,2024-01-03T11:31:43,0.0049,normal
0x88ed9bde3abc4635b4456a1dc8310d2a,0xe74aa6ec006444b3a2034e9935a581b7,0xee77655f6348405491beeff2b1fa1ed3,12.43,USDT,2024-01-03T12:28:47,0.0169,normal
0xca194a682f38441d84aaf33cff3434e0,0x89cc6025ec174b4ca123ee4f3abb320b,0x4248f78a3f31435788535b118e3b0ad5,123.3,DAI,2024-01-03T13:05:58,0.028,normal
0x98e0110f1c2049b78eb260ca649174c8,0x950f67661cd44b45adcfe40c3fb38ed5,0xec3c3b919fc54bf0bc17bdb3541a7b32,184.41,BTC,2024-01-03T13:44:01,0.032,normal
0x29728ac7c93c4ab7a5872989697f87f2,0xb0f2707f6b0f49f9a2591fbc83db850e,0xc322fb4d800140f88d616f1992e0e574,110.46,USDT,2024-01-03T14:10:58,0.0811,normal
0xae9c09252d0d4ea786eef5b2117e0caf,0x0651a52792a44f138cb182fadb63ff72,0x4637adde27a843b4b49a23bb41b117cf,176.46,DAI,2024-01-03T14:37:24,0.0119,normal
0xeadd711d3ddb42bc95a80da0aabd4422,0x91dd0184fba0451eab82f2e758ed6c10,0x5a10f60fb98b4005af3fdaf5a03a3952,96.28,USDT,2024-01-03T15:06:49,0.0434,normal
0x9e834ba81bc843989ff16056d0a43d23,0xdf14172cf6e140bbb4d7d0493fb846ac,0xd95f1c4282d9412e9bbce9e881fda945,154.38,USDC,2024-01-03T15:14:08,0.004,normal
0x66e9d96ae391402998ed9ab69d0cdbc2,0xc9461b0c6c654f1faddf10d7e5ba1589,0xf8ec30d412db464dac110eab15e38806,122.8,USDC,2024-01-03T15:28:03,0.0888,normal
0xe7278c3aed294978ab384bb7d07d548c,0xbc820febfcb7439390e74c11d71210e7,0x647d4b5162054f0087ac19da0fdb4979,185.26,USDC,2024-01-03T17:15:20,0.0404,normal
0x276054a478ab4e6d8d9aa4a0ef049fb8,0xe5f990e22cd94391b407ff14e256a4bf,0xc0519dd97d654fe892b6e2d3e14b9a40,129.54,BTC,2024-01-03T17:16:43,0.0359,normal
0x46b9cc03c91049f2b275aabfcd1f9be1,0x9de9fddfec8844858eeb255aa85ac466,0x3808785d959b40deb6fa51907aacf5d6,81.89,USDT,2024-01-03T17:30:22,0.091,normal
0xee52cb74e6b945e1ace55d6caa7810fd,0x8f9af8d1a3b841ce9ee3e2e314cbcab6,0xfb816c9c131c4bd4850703aff6839607,24.26,USDT,2024-01-03T17:38:42,0.08,normal
0xb9c16ee1d6e0439896ac667135dc6cbf,0xba2e11fd5893431297077782c1a9eba0,0x8cc33a94deb14a72b47a700056baeba7,99.37,USDC,2024-01-03T18:10:50,0.0033,normal
0xf0eedfe1e6af47ffad11933037cc3754,0x2a7e7a98b30f41398bd9f1ef7bc0dac8,0x1470d8463c1b4fbab77dba80b0117dd1,54.26,DAI,2024-01-03T18:21:41,0.0027,normal
0x64e1c1b46af64564bbe3a8e974ba480a,0x842ff331d5654e07ae1353a112d024a7,0x5bc4b80fd846423d9ee62669aae4bc98,78.82,ETH,2024-01-03T18:24:36,0.097,normal
0xd2057154a7d846e0a853676325eac55b,0xf58ced1f21ab470da913eae354054b49,0x9f33f5582af3417badcce0344f275235,114.26,USDT,2024-01-03T18:44:26,0.0799,normal
0x807b4c19dacf453f922d1ad768eb91b1,0x16a9950f6c8244b4882688d3c40083cc,0x75bd6dc584604656a25df1d3fd4a0490,142.12,USDC,2024-01-03T19:06:06,0.0455,normal
0xc790dae7115045999ced126bd43062a7,0xba1ad4e5cf8f499ab2f11369ca2dfc6c,0x6224a6226cc84686bc5e16f179a72b5c,147.91,DAI,2024-01-03T20:27:22,0.0916,normal
0x5f1845e0e5af4a99aa35cc5104dce1e0,0x7f9b46d38fe142b0bd49e1dfbda5fff3,0x67e640d3c3e64a63a3e7149d018ef9fd,90.17,DAI,2024-01-03T20:56:16,0.0088,normal
0x315a8207902044a28c51236698acac0c,0x65361927c9254d8ea1b9efc614faa99b,0x624069aa23744c5382b7f2f8ecd0ebaa,193.39,ETH,2024-01-03T21:46:39,0.0509,normal
0xd4b8a4fb55004bfab3ad7a7b7c0bbc9a,0x10c71e701f5244eb9f554b7e1126b976,0xc5e00a54063c434bbdbcb7be09766db7,39.03,ETH,2024-01-03T22:31:37,0.0614,normal
0x120168c0b1d347dd822c8fa45cda6bbe,0x4697cf8a732c41e28352c6ae9aee6e87,0x3fa687a20b8f4e25a102b9df975ff55a,133.63,BTC,2024-01-03T22:56:18,0.0406,normal
0x927af5e68eaa45649ca9e1637be65ddc,0xd337d0592b0440218df47f2617a50ae6,0x03d986f544ef490fb843f9232f0fdd6c,158.39,DAI,2024-01-03T23:21:08,0.0285,normal
0xa7c30721dfd242efb1a39e00bfec60cf,0xec3c3b919fc54bf0bc17bdb3541a7b32,0x8190878f55004f2a99009b87df968e33,81.45,DAI,2024-01-03T23:21:30,0.0997,normal
0x4fa5219a96dc4893880d146362ac5790,0xe57a6ee5fa5041bb80e823350dc4b593,0x08693603193d4712bd6d5d76b2fa7ee1,68.98,USDC,2024-01-03T23:25:39,0.0124,normal
0xe1e8ebcb995a48c99039c3c8be99e9b3,0xf380671057924a468505fe945ba4d1d2,0xb82d505a3a004f1998db9d839d46af30,194.11,USDT,2024-01-03T23:56:06,0.0692,normal
0xd3574ca001904ce2bbd8eb7c91b0a270,0x7f233a1892de491c9b49f737aedfe7bf,0xe6508f1745ac42b6ac2eee11afeacce8,39.94,DAI,2024-01-04T00:07:38,0.0832,normal
0xad20bfbf617a485192652f1fdefe8759,0xf5b6374102724fc4ac4283eb41a89132,0xc923c759e28b4370bc8b28b7f334d192,143.21,USDT,2024-01-04T00:57:56,0.0763,normal
0xb4eba2867ed54b12b2698c6a6fd68377,0xc2c4b986f5ca4537a9a447072e59a1be,0xe53ff68ef2194da5bdb2015031244f1d,68.84,ETH,2024-01-04T01:26:41,0.038,normal
0xcdc9617bebf244a38604516c7d3910ce,0x7ccf0bca077b496583f88b9118b1e0d2,0x817b9955225c4e0cb93538c9cd6c4eb0,135.53,BTC,2024-01-04T01:30:30,0.0394,normal
0x146a3655398545c2970ffa6af449670d,0x70c887ce1c4b4a8997e8f94aaa7f612d,0x9f8a897c4e074c178d8ed92bcea05c6d,133.53,BTC,2024-01-04T01:33:02,0.0606,normal
0x2be570feee8841718f5f82b52d9192bf,0xbbbdc6ecd21343c6b1ee1077ee7f77cf,0xdfdc92299d2148e5bc2e664c5eb7eeb9,72.97,ETH,2024-01-04T01:42:56,0.0292,normal
0x23f044d4078f4a21a954023083a7d2c4,0xb059ec45340f4cf7bcce05b523608d80,0xb4bce487c4c2472dbd827b84609ea2ef,29.88,DAI,2024-01-04T02:24:21,0.0087,normal
0xfd566c30eab54e1380e29f4c5a29143f,0xf7ac1a517b8744f89b6ef9b2cc66be92,0xbce1593ec0b94ebfb59bbce1ffb231e5,6.25,BTC,2024-01-04T02:39:09,0.0289,normal
0x7b36123b50bd4cb0ae8d2d6e4906e609,0x8539a94a17ce40f7b0bdbf1f1dafe677,0x4b9a6bdb788d4a89b033f576275c97ec,157.35,BTC,2024-01-04T02:41:27,0.0893,normal
0x3ca15b98733b42ed9b6f66b792623b37,0xb07b2a6d169b4d229269560894d76fc8,0x5e54dc87a1f04d67b983189ffadaf7a4,117.21,USDT,2024-01-04T02:48:13,0.0083,normal
