transaction_hash,from_wallet,to_wallet,amount,token_type,timestamp,gas_fee,transaction_type
0x339732022c684229ba42ea6f6ae604b3,0xcb162143ec4c48a391b4a59e30661356,0x2bc3c3d9b83849c4b0ebf2387d85d09b,7.44,DAI,2024-01-05T15:04:19,0.0625,normal
0x843dc4ffce184a47a66ff64c33af1282,0x3fe23c23576d462f9a28007394c3bc09,0x1f1d97ef87e04831b31f631650fb1bca,0.99,USDC,2024-01-05T16:51:10,0.0588,normal
0xc26f76d8634443b0b47fc46a3d4ff69f,0x653dac7eb03440ea806fcd34260dad4c,0x972d6323c3544631a5f74412f679de8f,12.73,ETH,2024-01-05T17:08:27,0.0773,normal
0x8dd4686dc92e40eb92a6473e133b900c,0x73cae54aad4a46569c9f4aa9e66fe052,0xe6825d0fc8bb46378fdfb0921f42f2aa,23.8,USDC,2024-01-05T17:37:28,0.0861,normal
0xd5a688772c6043efb3da81fd4ffeae6a,0x4d5ad20e44004bfe9f661bfcc3085689,0xe6825d0fc8bb46378fdfb0921f42f2aa,13.77,USDC,2024-01-05T17:38:45,0.026,normal
0x1847c9605eba4f2986f459942fbf9655,0x76a9ac55c75644de95ade7599ce75a46,0x08247285f91d4e42804082e2d69a4f36,14.59,USDC,2024-01-05T18:35:40,0.0452,normal
0x5bbe982d19dc428ca9cfcd0220ffacb1,0xe3080927a737425fad5f55fa2c3459a8,0xa5bd25a3215c4c5589b5d1cbfe28399f,4.74,ETH,2024-01-05T20:07:19,0.0926,normal
0x7c7941bdb9d94418bfaaef9ee17e761e,0x65c1005a9d1a42398c59fbf53a51c533,0xecfb4a299f384994ada8ca8778307732,23.59,USDC,2024-01-05T21:47:31,0.0095,normal
0xd9d120efe99b47aca2477952e28d5f38,0x22c2f1089e334a5e90a7f4dc6c0b852e,0x1e0bb5bebacc42b6975587132dfd62d9,5.02,ETH,2024-01-05T22:20:49,0.0717,normal
0x69e5a765017c4e23aa96e4038e822182,0x41d29d0230544bcf98558ce6bf3532e9,0x77565aa0bdc2481a8a50c97d000f217a,13.21,DAI,2024-01-05T22:23:45,0.0336,normal
0x79c3939550a845bfb3d217be3901b5ea,0x064323be11ae4a7cbc6122e6d1aeadae,0x143997c67b95451389210a91e5ee62df,11.39,ETH,2024-01-05T22:43:58,0.0826,normal
0xb63ee6c308a749888c8e780d4fb1aa63,0x56710a0846c24f878a53f5ae720a712a,0xa7703940e9024409be8f347debfe7412,23.04,DAI,2024-01-05T23:51:46,0.0452,normal
0x5e20224651cf4d46a968265554b05353,0x82a84288f0ed4d89a9583a7f6be5c731,0xbd9c3d9ec7e34c4697b92659a05e27f4,22.01,DAI,2024-01-06T01:08:41,0.0351,normal
0xf6da6041c1bf4a0086cadd41cb7078f6,0xf91f078db2a9429cbbc457c3a7f57484,0x454886b6969a483e9ba8a6039c962a6e,22.48,ETH,2024-01-06T02:55:36,0.0625,normal
0xf194bd3896d745a3a8b2b9238300a6c3,0x194c94a770b5476089565c65ba8fbdad,0x5669910a08ad49298a76eac862d6f2c9,15.29,DAI,2024-01-06T03:58:22,0.0536,normal
0x3da8a37ec3b84d05a9043511ac7393c1,0xb9c293a0293944faacd1e64f4bb33428,0x73b1fef379774780a833f24b0532f373,16.78,ETH,2024-01-06T04:01:18,0.0281,normal
0xd83ce924680b49c1bd44771e8c519835,0x6a5c17e8f3894b0eae12aa3f11cb0b3c,0xa43421bf4a04461587793f975a4c27a9,4.33,DAI,2024-01-06T04:48:25,0.059,normal
0x24cb38fb8ec6474fb24ddf992d48a670,0xbae7f63e61964e4db81eb9726835ac5d,0xc91a408917f245bbaabbf3f6d6d436a6,20.42,USDC,2024-01-06T04:57:58,0.0208,normal
0x9e301f7831714878ab6cceeb8f926468,0x5669910a08ad49298a76eac862d6f2c9,0x14a58964dbd24c5097f550103dd3ab59,0.89,ETH,2024-01-06T05:29:53,0.029,normal
0x1c59ff86994548aab337722bec0c0d62,0x22c2f1089e334a5e90a7f4dc6c0b852e,0x523e5a580a3c41f9a4edf18ef5781f3c,15.36,ETH,2024-01-06T08:38:32,0.0857,normal
0xa7b112857d7f4a7d9e74630c1f6eefbb,0x8dfce7594259413ebd80ba6d41c1d185,0x7e75af04f2ee48a49d52a874ee6ad20b,0.89,ETH,2024-01-06T09:48:27,0.0214,normal
0xcae400f96b9d4da4b063e5f6c60b2b9b,0x784f2ecc34934da5a5e8eadc105badb3,0x8818ef33ccd24403b265e5990a0d7121,11.53,DAI,2024-01-06T12:10:45,0.0733,normal
0x13f20e1832154be084930d1a4dcc880f,0x967daaa439c144aeb2151f25eb5a2ef6,0x6a5c17e8f3894b0eae12aa3f11cb0b3c,8.6,ETH,2024-01-06T13:06:57,0.0554,normal
0x03b70dc9932b42edbb8c34a986bd7545,0x8cc1c0e0ef224646aec1396349441916,0xceff005356f4400493a6378731b96d48,7.82,DAI,2024-01-06T13:24:42,0.0045,normal
0xfd68023f49294eedba155ffa42ca873c,0xddce9577387b44d2a4e73e995b56e990,0x79a606859ed04e07b56a4554090d10c6,12.06,USDC,2024-01-06T13:49:59,0.0859,normal
0xa9373dbbedc74ae48ef807cec9bed4fc,0xbd9c3d9ec7e34c4697b92659a05e27f4,0x6eef530d6d0041b4bd966476a89c8542,8.3,USDC,2024-01-06T14:03:53,0.0691,normal
0x6d518d70225d4216a24dfc5c1e402509,0x6eef530d6d0041b4bd966476a89c8542,0x194c94a770b5476089565c65ba8fbdad,0.6,USDC,2024-01-06T14:17:06,0.0854,normal
0x0fc805e585d24852b438151060e8269d,0xd8de82f73430498c917c0ee8794a30d5,0x564fb8cc13ca429eb8b707a432842ad8,17.77,ETH,2024-01-06T14:48:57,0.0628,normal
0x5881dd8b56c74139b7db35350cd4060e,0x6eef530d6d0041b4bd966476a89c8542,0x73b1fef379774780a833f24b0532f373,11.36,USDC,2024-01-06T14:50:53,0.0296,normal
0x76a43967cdaf4a80af60c7fdf1230d6d,0x83eb346c6f214385b5a63eec1868c0f6,0xcbeb69660d0f4be89b2b4903bd716477,6.0,DAI,2024-01-06T15:26:55,0.0052,normal
0x8e90a7cef6fe4d28afd6f79738fd47aa,0xffee975c994040f3a966e8dad1301096,0xdc05706c044b469fbd213ba6a8aa5ab8,3.2,USDC,2024-01-06T16:13:59,0.0711,normal
0x2c194704b8f14e08a8798e077532b9d2,0xb3559e29a96e4643ab69bb7764d57b7d,0x42662341761d4799b4035f68f7e25be5,8.81,DAI,2024-01-06T16:26:57,0.0634,normal
0x47d99d8abe944d848460f1f79d603f6a,0x8cc1c0e0ef224646aec1396349441916,0xf0097447950d4fbf919d6ae2bef6eeef,10.36,USDC,2024-01-06T17:02:57,0.0504,normal
0x6957fc967ec44da99c80437fff86b8e7,0x6eef530d6d0041b4bd966476a89c8542,0x653dac7eb03440ea806fcd34260dad4c,2.15,ETH,2024-01-06T20:33:14,0.0742,normal
0x68029899ae084ee99e3c6c795517f1eb,0x97b745a9117348db81490852da41efc4,0x45945a580e474f45bd796f6f92745040,3.85,USDC,2024-01-06T21:15:47,0.0753,normal
0xd82618ab3d6f4eb0805763c71b37e4a1,0x29d26f37f88f419fbcf41f8abba2bbee,0x28b8f2c504284e2b83ce25bdfc8ce1ac,6.18,ETH,2024-01-06T22:50:49,0.0997,normal
