transaction_hash,from_wallet,to_wallet,amount,token_type,timestamp,gas_fee,transaction_type
0x89e38efcb2d74e4991342d595175935f,0x65e253dd73e145cd89292d7f6b7df9c6,0x7ef4c4209fb144f3a080a35b4bebc106,44.55,USDT,2024-01-02T15:58:12,0.0604,normal
0xc15483466cb74cd69f164ace1540685f,0x72e7165f418f4feab318154a455352b8,0x3ee4dcd3649a4b3e848d96fc4664309d,37.41,BTC,2024-01-02T17:53:39,0.08,normal
0xb289ac9095434cba89d4c0719a32aa13,0x19260dcf053941beb9d8899c8f37abe0,0x432d2e2d091d40bcba91a520f0137f4f,33.58,USDT,2024-01-02T19:33:50,0.0449,normal
0x075811c81d2b4253824094151fabc48f,0xc0a3258e3b834dbb94f06f84bb7d5bd2,0xa8d30fe83d654ff8aa1e833a59cb2297,35.27,ETH,2024-01-02T19:35:54,0.0901,normal
0x8b230769af9e4f98a28f95f80b4c42dc,0xc531a4afe00f4895961170a41133e1f5,0x805a7ea760ba4ee0a67fe025183da26e,47.48,USDC,2024-01-02T20:13:02,0.0248,normal
0x571de7bb7e834e709ce1d756ceeb6023,0x924713bfb47d4f8abfebfb28636d7a71,0x29207301df544698b0505a34bd8e4a4e,21.75,USDT,2024-01-02T20:49:29,0.0605,normal
0xb7da825b5c5044baa3eca7e8c456a638,0x26596cdcf5e84c01bf82fd98dddc2057,0x13e0f7cb1f084704a0936677a11e7da7,42.2,ETH,2024-01-02T21:28:19,0.074,normal
0x53c5018bb21943919c70d8f8560193f9,0xcaa9cc2dfc6b465e8b8bfbe116b6517b,0xc546f3313c7b47dca001b3037c6f60d2,37.37,BTC,2024-01-02T21:50:44,0.008,normal
0xbbb78051315e4da78b64168b8afcb6c2,0x3035b2d47d55450b9b2c8c3d60394cb9,0xcf1053f1dff14150a2c5d2d70e2211f7,47.27,USDC,2024-01-02T22:14:29,0.0558,normal
0x899137afb48541cbbecca5e763657370,0xa272df553ec9420bb444d87d3895e370,0x444e03c790af44ea9db1ce2028ff1245,44.63,USDC,2024-01-02T22:41:09,0.085,normal
0x85622bda9d34404c91355073bcf10d86,0x018e0de3aa6943229b8daea8939d82d4,0x568a8522c7894113bd2ba83dca785b61,5.33,ETH,2024-01-02T23:27:32,0.0997,normal
0x6dcd914ff44b459ba24171090c073144,0x378af2f6ae034f5f8757ef33b5edb07d,0xdef0e60236b547978f8ab775bc16bb0c,41.8,USDC,2024-01-03T02:33:12,0.0216,normal
0xbb5f9ecf2ae04d74b3a7a77d202dca75,0xe2c99c0fe0804bc8b3691bdd2683ff06,0x378af2f6ae034f5f8757ef33b5edb07d,44.9,BTC,2024-01-03T03:28:33,0.0121,normal
0x4cb3bcf570bc4cb39d50b7560c698f2f,0x9074b30645bd4fe6a561ec625cb49876,0x869897005ea64098b692223149d97a8f,4.79,BTC,2024-01-03T03:29:47,0.0664,normal
0xa6a7364db7c1466e9e5bae7c3cea9135,0x3b6e5bff3c52418dad9bae78bd9c74bb,0x32cdd1e8ea7f46ab9b245fdd7986ece1,14.52,BTC,2024-01-03T03:30:20,0.0162,normal
0x3fa17f9ceb5d48cb9fd0e4ef4e9f02f4,0x7ecf326a434d43d8ab40d1b6b5c10fbe,0x0f17c542e4e641fe9a013c7bbc7cc08c,48.6,USDT,2024-01-03T04:37:51,0.0411,normal
0x5e4796155d4a458887990a1de2fc9bf6,0xd247cb4f73484b39be38946056c3879d,0xe471e9d5168c493b931a025cf101c908,36.78,BTC,2024-01-03T04:54:34,0.099,normal
0x2359c50411114e3f99bc6e2b0a83740d,0x035bd0a134f0409ca3b371a0c7a532e9,0x104ddb58647b431c802d40472600cc2b,19.56,USDT,2024-01-03T05:20:46,0.0692,normal
0x85c72b93b30047f89aaa717d5335f6d3,0x14f06738a1184f9aba99b45f8065aad0,0xb37e49f50eb441808a7c97dc53a86c26,3.83,USDC,2024-01-03T06:24:37,0.0967,normal
0xff37829d95794f66962d75310478555f,0x27b1c002854e478a959bf24ab713f2e6,0xa41bf3fc35f1471ca2a71bdf2ce47f01,4.1,USDC,2024-01-03T08:01:13,0.0042,normal
0x42ce1d1f9e7e4c309036040acfd26094,0xd2bba4860a0a4c898c38504a0c61dc31,0xd68672607f2e43f0b4823c67d2726600,41.87,ETH,2024-01-03T08:55:12,0.0159,normal
0xa4788854507d4179a54fa0b938594ded,0xcf751a4f2d5f47f38c14bb10242ad07f,0x16230e575adf48288fc7a6ce7a099f6d,3.2,USDT,2024-01-03T09:06:19,0.0974,normal
0xef8e55e3157e4761976372ee6381e036,0x7b69551ba1f54b089b620cabcd61998e,0x29c4023f18b34321b81484d98569fe55,45.52,USDC,2024-01-03T09:49:50,0.0752,normal
0xb0b649ad75f8438a8c3db5dbef55e8e5,0xcd4685e309aa48d3a1e8f7c33f192f67,0x68c6c4bed37d496199833198d0bae9a9,28.22,ETH,2024-01-03T10:17:42,0.0202,normal
0xc4a5c4f12f074733b73485555635c90a,0x138894d0567e44b8a06e0cf0b2fe7a6d,0x9e70ded32cf24f55849946f10f5b9615,24.26,ETH,2024-01-03T10:23:09,0.0288,normal
0x8ce8ae752ce9410a8c2998238e5fcde0,0xc06ed84be19a44a58ba9ccb14057d91c,0xf2ee97ffaedc45a0a1920652f0a8b244,21.73,ETH,2024-01-03T11:20:32,0.0415,normal
0x5d471e9aea3d4641b9cf6a50eeff10da,0xa9e5bf4c6184449daedfb37ef0bd47d6,0x922ec834dc8044c395714e2712f99dc3,40.83,ETH,2024-01-03T11:30:59,0.0262,normal
0xee1882af92f441919d63dc1e229740b9,0x6e7485e4cceb4520bd2f1f061593a831,0x36c91cf852b04c8bbff8cb3a02ed4f07,32.69,BTC,2024-01-03T11:45:15,0.0266,normal
0x14058b4122744ed5b4af460751064c66,0xdc8efa1b813347b2bf3d8f81d7842edf,0xae53188429a04cdc919612eeaf8de718,38.55,BTC,2024-01-03T13:13:58,0.0554,normal
0x864904e8fa704563a31a91f239ec5e73,0x6826f27f75764d45852533bbabe78ffc,0x6e267e42f81e49a591d2c45f7443163e,39.6,BTC,2024-01-03T14:07:42,0.0943,normal
0x1f367a3ce9bb4f8885facef10032dc90,0xf2ee97ffaedc45a0a1920652f0a8b244,0x983985a6d3ca4df0a4c0ee6cf8222244,4.27,ETH,2024-01-03T15:15:54,0.0371,normal
0x290287d50eb841a9b57ad29d05699c94,0xbb7caf3f02e144c4818e6fd59f31612d,0x68c6c4bed37d496199833198d0bae9a9,21.5,USDC,2024-01-03T16:10:28,0.0663,normal
0x4ab99a51137f4f63984595629f410795,0x32cdd1e8ea7f46ab9b245fdd7986ece1,0xb1c073525e4c475fa0cad972d4d8e0c7,14.17,ETH,2024-01-03T16:49:24,0.0886,normal
0x376efb95f2e748b0b016d52cfee815c7,0xf9723ffe11c84972a964cc9e9b429a66,0x43e7aeec5d754441a6428c84fa932e96,48.94,USDT,2024-01-03T17:01:15,0.0193,normal
0x3a477f40fe8f407c9d6c628114998f91,0xf82670f99c114b7aaa6db72dbccc66c9,0x432d2e2d091d40bcba91a520f0137f4f,47.04,USDC,2024-01-03T17:19:44,0.0882,normal
0x0b31b416a41d42e6b645ebbe463c8190,0x7d2efbb63ec641efada8f1928f9b8c21,0x7ef4c4209fb144f3a080a35b4bebc106,28.95,ETH,2024-01-03T19:38:54,0.0091,normal
0x5c1645bab6b5426dba01784304986f9a,0x2f93aebf2a7a487cac3c6865d04b8e6b,0x31db93359888448fa0e6f26d3222bc01,8.59,USDT,2024-01-03T20:30:14,0.0243,normal
0xc92b483067484e90ab915aea53107723,0x79748dc4d0f64f99bdf588df5f2ea34c,0x17c5aad513b54a57b301a259b899a7b1,22.97,BTC,2024-01-03T20:50:53,0.0017,normal
0x59200629e5b745e89e8093e113c79a5f,0x1c9553afbf2a443a96815b420fdf2209,0x2f151978fb3c46d39894393fafcd667c,8.24,USDC,2024-01-03T20:53:53,0.0869,normal
0x2558b5519f3b4d6087e1fa2e1a0a7a69,0x4c3943fc0bd148cc8d320823c267be61,0xb211b70ed66149d481991decf3b5d379,23.28,ETH,2024-01-03T21:12:44,0.076,normal
0x402a1b9cedc64b0181fc8980924b3878,0x07ae1a33bc6b47109b56ab4b4737474f,0x7c6593bb24494886bae9d59cf83ae27f,30.71,BTC,2024-01-03T21:38:34,0.0109,normal
0x969f99f1f808432bad91fd013b0d1c72,0xe3bf60586286455bb9adcee3b8921ca0,0x72e7165f418f4feab318154a455352b8,23.91,BTC,2024-01-03T23:00:24,0.0203,normal
0xd299b7955c8640fd8ab18a2ee4543c88,0x3e30baa86a5e4f27a37213202b5e1afc,0xcbab668ed54940079812207974146eea,22.01,USDT,2024-01-03T23:01:33,0.0397,normal
0x0223baacedbe4615827ca150693e179d,0xdc8efa1b813347b2bf3d8f81d7842edf,0x6484c467858c4a5282c1cd56b429cafe,12.91,ETH,2024-01-04T00:03:46,0.0238,laundering_chain
0x66cb3ddcf9a04b1199df6fdc96551aaf,0xdc8efa1b813347b2bf3d8f81d7842edf,0x064311d32ac74327bfbfe16a7b93c933,13.45,ETH,2024-01-04T00:05:44,0.0275,laundering_chain
0x88cf2ef24b874a7aa20fc424615bca82,0xdc8efa1b813347b2bf3d8f81d7842edf,0xd5c02e21965a45f1ae6c1bf139d8c35c,13.37,ETH,2024-01-04T00:08:18,0.0489,laundering_chain
0x10ea8fd424734e9eaebfeb0d1e32fbb1,0xdc8efa1b813347b2bf3d8f81d7842edf,0xf7a7d54263fa4ea3ac8034c579762570,13.16,ETH,2024-01-04T00:10:09,0.0499,laundering_chain
0x1ea2a9fb5db241d1adf5b40ff3bc7305,0xe0c1188e84d94f41a90f9b37ae683d10,0xed927859a3e9491c99beeef95d1b2824,49.41,USDT,2024-01-04T00:21:15,0.0335,normal
0x3661e7637d514151b20f2c6be0c26f9a,0x6484c467858c4a5282c1cd56b429cafe,0x6cfdfe682bcf494a83d0b2409a2ea01e,12.42,ETH,2024-01-04T00:45:25,0.0215,laundering_chain
0xb471624b6b4144d8b6b145f50316cf68,0x014565728b7940ff85f221741126e3d1,0xcf751a4f2d5f47f38c14bb10242ad07f,44.53,BTC,2024-01-04T00:55:09,0.0212,normal
0x5e1edb43ca9c4a04a4fe4630a754f448,0xcb68bfb3e0cd404ca996a240f249e050,0x4eadd06792a646f6b75375b479f99e72,10.14,BTC,2024-01-04T01:07:40,0.0118,normal
0x319c8d01cde04b9c8016f5cd568cd3aa,0x064311d32ac74327bfbfe16a7b93c933,0x6cfdfe682bcf494a83d0b2409a2ea01e,12.42,ETH,2024-01-04T01:33:57,0.021,laundering_chain
0xc77007abed5b4e30ba4c4e3618bf6b3a,0xd5c02e21965a45f1ae6c1bf139d8c35c,0x6cfdfe682bcf494a83d0b2409a2ea01e,12.42,ETH,2024-01-04T01:35:25,0.0161,laundering_chain
0x34ab8260898f448494d894d5aef530dc,0xf7a7d54263fa4ea3ac8034c579762570,0x6cfdfe682bcf494a83d0b2409a2ea01e,12.42,ETH,2024-01-04T02:06:27,0.0372,laundering_chain
0xd0dc744f65e64ec7b6226b6b46bbcb20,0x4525426fc3374c2cbe2a39bdbf9faee2,0x6d05199d19944c8f885c36befa58e8a8,2.42,ETH,2024-01-04T02:12:34,0.0336,normal
0xd45b89a7b78b4f3cbc9cdf2a7a9165c1,0x07ae1a33bc6b47109b56ab4b4737474f,0x4adc1e37f13248d1a3a42eb6b908f6f0,11.15,USDT,2024-01-04T02:16:19,0.0078,normal
0x07e2ef399fcf4a93b73306c0273019c3,0xee2b7c368fc94df5b7db23247f8af21e,0x065cb7e211414ad3bd378fba040206a4,14.12,USDT,2024-01-04T02:30:52,0.0994,normal
0x3ad6ca504d364255bbfb2b7814f6bbfb,0x0dbef22dc0af43519f97d46831bd9dcf,0x8fa38511234c4c798d54996b765efcb7,40.82,USDC,2024-01-04T02:45:49,0.0774,normal
0x19a62e503f204115a6a9a65a0399273f,0x9f582123339b40b5aa7d668aeec2e6f9,0x0996ac47c1464baaa611dc7aed03b1b9,27.93,USDT,2024-01-04T03:03:06,0.0786,normal
0x6f90dda73dac433e8e144fd7c3f35062,0x8888f46093aa4c5c82685c9716c030b4,0x56f3b6714e56450aa2334974bb2549e6,17.91,ETH,2024-01-04T03:18:21,0.0907,normal
0xa7d70f4ad96a4b479e11d8bd69ead0a8,0x7c6593bb24494886bae9d59cf83ae27f,0xef252075fcbc441fb1277d0c68ea2367,21.56,USDT,2024-01-04T04:29:55,0.0881,normal
0x9a72a8de32d643d1a1fb669b62074195,0x922ec834dc8044c395714e2712f99dc3,0xb787ef673ca94fca8787be3519ad27d5,10.87,BTC,2024-01-04T04:37:07,0.0236,normal
0x63d4217086154297972e6a0a932e862b,0x3d74e02e703f4d48802a226f9e32fa7f,0x0bd888ff1e6c405eb03ded402a546d0e,36.2,USDT,2024-01-04T05:49:24,0.0803,normal
0xf1d59069d48a44abb5336d9e62313e2f,0x064311d32ac74327bfbfe16a7b93c933,0xfed700ed217e43abad19c7d4017cc638,14.81,USDT,2024-01-04T06:33:40,0.0675,normal
0xd4ad15ea238d4a3694b58ed87d87a174,0x9d611ea433884f1b94696fa3ddb44c3a,0x32cdd1e8ea7f46ab9b245fdd7986ece1,39.36,ETH,2024-01-04T06:48:47,0.0629,normal
0x45fee122e0d44a168d0da63a50664389,0xade9194fe8eb48c9a3f4c72e48218375,0xbf9469824953469e980e58c1d4587e4b,11.0,USDC,2024-01-04T06:53:15,0.0121,normal
0x2df31644df2a4a599115fdc53167f5ac,0x9fc814daacad4a5195d719c3a3af3186,0x6cd3d5eeef474ee6bdc69103198b9f00,22.04,USDT,2024-01-04T06:53:21,0.0395,normal
0xa89888f5ec7742c8afa06013d89dbe9c,0x6826f27f75764d45852533bbabe78ffc,0x569f03c724ea4d8e981bd8b05797210a,39.73,ETH,2024-01-04T07:46:10,0.0486,normal
0x2d96831e9c334a6a84e3619f40b250bc,0x26596cdcf5e84c01bf82fd98dddc2057,0x18d7df111b4147efbde1d5d5d9ebf7fe,3.93,USDT,2024-01-04T08:31:35,0.0423,normal
0x4f822f6a1438475e8ead1f7b053f1930,0x8c372cb432d2444daa4c87dc4636d8e1,0x9219362939024feb81be6a6909c4b20d,25.15,BTC,2024-01-04T09:11:54,0.0582,normal
0x608723f1207e45a6826997719d99a57c,0x14282dc640224e0fa6d5b3d802da32e4,0x7663f46210fe4923920ba4aa86d27012,12.52,ETH,2024-01-04T09:55:06,0.0207,normal
0x6e79bf85cb314fa9999f59a00b3e53f0,0x07ae1a33bc6b47109b56ab4b4737474f,0x064311d32ac74327bfbfe16a7b93c933,37.52,BTC,2024-01-04T10:03:17,0.0047,normal
0xf1fd3e241e764e699c7051b3ac50b8b5,0x807f1e8ce9ad40929aec3fd31763283e,0x7dfcd9a796ad47b7b6f1ddc0f0c55338,12.7,ETH,2024-01-04T11:46:37,0.0187,normal
0xfb60809effc34e53bb9cf7ca3b38d5d6,0x8682644b445b4a3ba2e3ff2319bc7d75,0xcbab668ed54940079812207974146eea,49.5,BTC,2024-01-04T14:54:41,0.0175,normal
0xfd4f92962c804257943cb4a0f7048c2c,0xb78f2691c67448a4becb63565cd02411,0x6e06884ec8594a5b9531d346b14258b7,33.95,USDC,2024-01-04T17:41:04,0.05,normal
0x4c97124ac3cf42e6ba158cc6c624dafa,0x65e253dd73e145cd89292d7f6b7df9c6,0x62613afe51ec463fb1cd41581dbe0676,39.84,BTC,2024-01-04T19:11:19,0.0037,normal
0x6443c932c0894acdbfd6b8c59e20b4f3,0x97df5093031648c5ae2af8f3742f989f,0xef252075fcbc441fb1277d0c68ea2367,34.42,BTC,2024-01-04T19:20:11,0.0327,normal
0xfbb775857bcc45cc83af6d8e9fc1a8c8,0x805a7ea760ba4ee0a67fe025183da26e,0x16230e575adf48288fc7a6ce7a099f6d,43.9,ETH,2024-01-04T21:42:06,0.0282,normal
0x4cbc365a48b74d3db6ddb11d32545495,0xb281734fbae24b5494e7f8b98010c1ed,0x79748dc4d0f64f99bdf588df5f2ea34c,40.49,USDT,2024-01-04T22:01:37,0.0406,normal
0xc42bfd071e454f5a90d2776512d530fa,0xce4041c8970b4c0d921f75840646ac99,0x101526009085467b84ccb0b8f58b431c,24.33,ETH,2024-01-04T23:10:17,0.0841,normal
0x4b02cc0278f7401fa203a138803b3f09,0xc572078e6b7945f8889ceb8698f9154a,0x13cf650dc5cb45a0b656c1b80db72ed2,20.82,USDT,2024-01-04T23:23:52,0.0049,normal
0x542af3ed2f24411cb6ee4efb395d7459,0xb8e668126a1a400b9cceb752193e98b2,0xb45297e1bcf04a7880aa84309f658b04,4.77,BTC,2024-01-05T00:02:29,0.0801,normal
0x6422861894ff4bbb9c8afab0060a01a1,0xed927859a3e9491c99beeef95d1b2824,0xdc8efa1b813347b2bf3d8f81d7842edf,48.17,BTC,2024-01-05T00:45:40,0.0625,normal
0xb64f97d94369468a917b6f1aea79a861,0xed927859a3e9491c99beeef95d1b2824,0xd42a6b5bb85c44838a7b5864e2c13ef7,7.71,USDT,2024-01-05T01:37:28,0.0803,normal
0x7032ac4174134d47a7fd71ea3f1aca90,0x947582e59baf419e816091e21fdfda70,0x934065b6cf9a44a48d44f41f93277dbb,28.76,BTC,2024-01-05T02:10:24,0.0754,normal
0x1096450427dc4cd2b147e38864c93c20,0xae53188429a04cdc919612eeaf8de718,0x4dc5499ab07f4f878db477887cdcd95f,20.09,BTC,2024-01-05T03:26:18,0.0593,normal
0xfb4dbf7320904f4d957f90e125cd1171,0xf386d33ad98b4fe996beb1e80a268af2,0xa4cc550e3702470fb07399f38e7defac,16.98,ETH,2024-01-05T03:31:53,0.0599,normal
0x816de80b84f34d3da5108ef66807592b,0x378af2f6ae034f5f8757ef33b5edb07d,0x3009124a9f404b2fbc7db8bbd010211f,38.0,USDT,2024-01-05T04:18:43,0.049,normal
0xedcb3e077b1d4a6bbba7e55575f4031f,0x9549d674283d4d7fab6a8e5e134bb10e,0xb77ff1aaec8049c2acdbaec5bff1583e,16.78,USDC,2024-01-05T06:14:30,0.0182,normal
0xad7cbe9a346f42529d68d37e62384248,0xd54174df89a44feca485603272306dba,0xa55fb51fe2ff498298a5db03b1385e8b,33.43,USDT,2024-01-05T07:10:28,0.0608,normal
0x9a77e140f24a4d5e89f6bc92e3182a8e,0x01d9656ccfb440b0b6ae2515772fd3b2,0xae53188429a04cdc919612eeaf8de718,11.87,USDT,2024-01-05T08:00:34,0.0885,normal
0x5a8dcd26f64940b2834157b78a172e7d,0x62613afe51ec463fb1cd41581dbe0676,0x7663f46210fe4923920ba4aa86d27012,9.08,ETH,2024-01-05T08:28:53,0.0846,normal
0x2cd824454dc34803a157131e1f4db362,0x29207301df544698b0505a34bd8e4a4e,0xb829f10781544c80a22cb96ec068638a,38.1,ETH,2024-01-05T08:34:36,0.0174,normal
0xa240ecef702045c197e66736313405fb,0x13cf650dc5cb45a0b656c1b80db72ed2,0xb1c073525e4c475fa0cad972d4d8e0c7,21.27,ETH,2024-01-05T10:22:54,0.0587,normal
0x72fa7a6d58e349bf9c2f206801935e88,0x9e70ded32cf24f55849946f10f5b9615,0x7b69551ba1f54b089b620cabcd61998e,14.69,BTC,2024-01-05T11:42:36,0.0977,normal
0x2a3749c4e62a4566ae6679058551b24b,0x2f151978fb3c46d39894393fafcd667c,0x81e5dd3c8ecf4782b3eb834a65c464d4,40.53,ETH,2024-01-05T13:17:13,0.0074,normal
0x82b6fbf834fd481581556ff5d7901a9c,0xa0ea541139ba4136afd2e44070ddc786,0x9549d674283d4d7fab6a8e5e134bb10e,21.78,USDC,2024-01-05T14:19:13,0.0595,normal
0x9973da0213a5422b83bd573900a1ba52,0x14f06738a1184f9aba99b45f8065aad0,0x115a58f374ab4281803d586e3ab09e7a,49.67,ETH,2024-01-05T16:31:02,0.0945,normal
0x17c6412674314cc1859ea8521a47b058,0xcf751a4f2d5f47f38c14bb10242ad07f,0xaecf0537f9cf480d95722397dfe5ca1c,38.09,USDT,2024-01-05T16:36:13,0.0151,normal
0x880a4d2a611348edbffde202bcb2c81a,0x113a95667a30403b9beb1c41c7cedad2,0x26596cdcf5e84c01bf82fd98dddc2057,3.75,BTC,2024-01-05T16:55:12,0.0599,normal
