transaction_hash,from_wallet,to_wallet,amount,token_type,timestamp,gas_fee,transaction_type
0xca7b0d0151524f9793a914fb9eca3440,0xc570d33830d2457bb2e923226d079828,0x3a62ed32d2e34d118dd58cf938e19211,24.78,BTC,2024-01-01T20:50:25,0.0833,normal
0x427bac09af78470cb9fd49c7c822d8c8,0xf1290c47c8e04b068dbfa1539319842c,0x63da732f37094546a95cc04d04520a40,46.39,USDC,2024-01-01T21:36:43,0.029,normal
0xbd0e7bb61fe6468c95cfba480f6b3f19,0x68f93dd07bf54bcba8cd30d872ed7127,0x63ed012375f84d529ac5d22958ec555c,52.32,USDT,2024-01-01T21:47:21,0.0647,normal
0x50f881c69d5741d28dcca50efc7adf6a,0x0580da8c546a441c8047059aff592569,0x79c7b28c686342d4af53fa3ae3b63dfd,69.04,ETH,2024-01-01T22:10:02,0.0153,normal
0x18441f42dfcd4b86b54605aa6c6ab9c7,0x7d4f5089c8ab42c5ae65ea47ab0d0b86,0x58af94d988db433cab8522545455425a,1.52,ETH,2024-01-01T22:14:57,0.0348,normal
0xceaecfeed80a46a288cb98b9be83b8c9,0xea42bf4ec6374dbfaa6e4f3d9faf8369,0x54e01f3434fd461085bfed953abc30ee,22.34,USDT,2024-01-01T22:29:05,0.0646,normal
0x506b8aa7206144dfb7edb8573512b4fd,0xc1794e8deffb41fb8678220a0e9de0f9,0x10cef943797c4905a3017e0224346edf,76.46,USDC,2024-01-01T23:01:17,0.0118,normal
0x8c8ff8ad363f48f08c5ea7cfd2b96e8b,0x56ad5841e95d4e978c7095fc7b631d19,0xfbc3231a05984ff8be5413d267125a74,3.99,ETH,2024-01-02T00:21:24,0.014,normal
0x2e4023d5f8534595931b46ba8ad5ae82,0x5a8463456c294ea5b728895c7965b758,0x14db72af93bd491e9ecf13381be67e2a,45.27,USDC,2024-01-02T00:54:55,0.0788,normal
0xb3c33bd7239241b2a767811a6bbacdae,0xb06eab05f96b4d66bc6780978668687e,0x178126cedb4f4c05a99a4c6b2f458578,52.04,USDT,2024-01-02T01:33:51,0.0808,normal
0x11466fece7e84f3293d2b17804435d79,0xc043cc30236849378482e3611017811b,0x3d57875758de45e5bd9c55728d6cc5e1,16.3,USDT,2024-01-02T01:53:32,0.0088,normal
0x5a799491826c4fc083e136e720ef89ea,0x3c9c357a55d14370a9738ff047ec32d1,0x5bab9f2faeb849738c94491bcf420b05,38.58,ETH,2024-01-02T03:08:24,0.0665,normal
0xa4b8e0338db9473e80e36c059ddfc0d9,0x3a0b2daa17594d338c8a57a3b5de75fb,0x0b6a860443524419aa662192068074bd,30.82,BTC,2024-01-02T03:23:37,0.0018,normal
0x511a007366184c70b4252e84d57f2e16,0xba1327f8ad084edf8465a726ec47dab3,0x02008beff50742488ec681ae7c50d18d,18.07,DAI,2024-01-02T03:45:52,0.0715,normal
0x99e2a3a44ec94140b065b4fd0513c887,0x2e58a61c210a4aaf86b4e704032e8768,0x01ed1a7ab6be45c0bbed303ff23646b0,40.8,ETH,2024-01-02T04:20:21,0.0618,normal
0x5a25e6fe95524a79aa96f4b0e1cdb1b5,0x30d625ced05441879ecfe4e3f65f03af,0xde996894f3514c6b988a32ae1fecee0e,69.18,USDT,2024-01-02T06:21:39,0.0075,normal
0x99099e84160e4b758a8c638b69fa89da,0x7ea3ac894c304f4d870cb56cc54faa5a,0xd35fb5247eb042289730a41686daa588,29.38,USDT,2024-01-02T06:27:56,0.0063,normal
0x71bbb5c354eb4e378fc066cb86389aa2,0xb7c445274ffb4493a33ddfff16152049,0x7d71e0e2286d4eeda59a8e8b874941a5,69.6,USDC,2024-01-02T06:32:34,0.0322,normal
0x9a4f08c22b0541ae921bc418bc1d835e,0x681beaaa583d4daeb7348fadd4a29936,0x72d03897483a4f20b9830556d67a4678,14.1,ETH,2024-01-02T08:17:30,0.0523,normal
0xebffa0e6388d48d39de4138ae8c78ab7,0xd1e7bbd46c4e4791adff7679181f5cff,0x4a094c77a6964d109e9e2dbc02243d7e,18.48,USDC,2024-01-02T09:25:55,0.0595,normal
0xd5861eb206ef4f00baef76d6f2540384,0x674cf88b19504ec2af41cfc2918a863d,0x11e719fc43b54ad39cdc2794b53607ab,50.73,ETH,2024-01-02T11:20:31,0.0442,normal
0x5b05f3645293427aa3c836ed3dc48bad,0xbd6a467d96314bd7aa36e2f51b5f340a,0x73ef3f53cf394def9029a77648ddd0e4,58.66,USDT,2024-01-02T11:35:31,0.049,normal
0xe5b14653235d45d1abb3846795036994,0x37c685f9852e4ddaaf64fbdee2a39549,0xc7e17c04e52d4c1eb0f3c13131394bc1,53.78,BTC,2024-01-02T11:42:11,0.0489,normal
0x708fb6ff65434178a64a949d5f3f0584,0xa049da18bea54c84918a1b31b66a3a32,0xd280e16d102d4dc584affb39e0268d22,79.61,BTC,2024-01-02T11:58:54,0.0456,normal
0x8a20c37908234ee78d926b902f55a3cc,0xb957a58048f545cc8ca7608378f9c5ea,0x59666a34b0a24b83bdec47fad5a2dd6b,1.14,DAI,2024-01-02T12:07:03,0.0886,normal
0x8ce144cc6b724bb8adc146846c5d7582,0x9abd663cd2844d409be37f796ae532bc,0xa020da0b9c744c2f90c10dfd5131ea2c,56.04,ETH,2024-01-02T12:16:31,0.0533,normal
0x1ab146da750145258bd20a3cb0f92baf,0xc570d33830d2457bb2e923226d079828,0xc17b77cac44b493394a64167ffd8452e,18.44,DAI,2024-01-02T12:44:49,0.0883,normal
0xd24e1e6e9a254823bf2ad6a3b48cb39c,0xf326b82c832d46d8b42893a3577b4d41,0xf3def0c8905949c0bf489d8b75028a83,81.71,DAI,2024-01-02T13:20:02,0.0955,normal
0xb6949bcae4f0443eafd93dc8b69bdc20,0xd51eb3d2927846bab86978cf81209c5f,0xe2ed26caefc34a508293a58497076e89,15.65,USDC,2024-01-02T14:42:01,0.0285,normal
0xbce0e67382e641b8aecb6dd8019b49c8,0xe223eba6d8fe428d9bae7445afa4ca0e,0xa4448f6837e74a7f8a3f4b54811dc637,46.56,DAI,2024-01-02T14:42:36,0.037,normal
0xde7119de33a1423db506181ef1bf340c,0x33d17cf1dc024637b550ffe7dce47cd8,0x18da8693742d48088a9d7648aeec6a19,39.35,ETH,2024-01-02T14:49:43,0.0579,normal
0xe688e8a2922e461499f78a5bfc99db18,0xde80c08026384da9a266a38231d7f976,0x59666a34b0a24b83bdec47fad5a2dd6b,42.03,ETH,2024-01-02T14:55:12,0.008,normal
0x44b925334d9d46d48bc50d1a8dc968b2,0x9ed647c40f4045088e01c970c77743ad,0xc34e4d0c91b9451697587f72a2c1ddb8,48.89,DAI,2024-01-02T15:24:36,0.0089,normal
0xc906679d03e44c75b46373a8a024840d,0x8739c7052dee42ceafd2cf8587d82d6e,0xd97b35e8a95c4f1dbd36a90d03badb8d,28.5,ETH,2024-01-02T17:03:24,0.0454,normal
0x146e2d34b4bc4a9b9f879fc63ccd7811,0xb9eb3314e5954de7bebb478a2ba6513e,0xfdbbbc5dbd1a40ae8b71493322f9b004,2.14,BTC,2024-01-02T17:27:07,0.0061,normal
0x3fa5fca9ad4b410fbd0b2c9d44a6306d,0x069fb2a76adf4f58bff0473b225e6396,0x924deefd24394686b3bb71509d8b00a3,55.22,DAI,2024-01-02T18:47:36,0.0414,normal
0x710de4524c784ff3aa16c3389bcfa301,0x073a2f7f6abe464485ebfe934e59ecb8,0x1fad87ac72b343628ba8a8b07ca55e1f,23.68,DAI,2024-01-02T18:48:04,0.051,normal
0xd0dc0147ca5b44ce9fdbd00de03b6d1f,0x13406c234e59424693f625b50e1f874b,0x0a38f7b1989042deaa62136710b6bd3d,28.55,BTC,2024-01-02T18:55:33,0.0714,normal
0x07df247dab9f42eeb6527293dc1a6927,0xd29ce79a17494717a33906a806f7ade9,0x412f40810ed9495593b1f9e1983fcfac,30.47,BTC,2024-01-02T18:59:53,0.05,normal
0xca29a7f0c4a94be189b999b2692ea2f5,0x6ed6089310c24610868dd55ecb57c191,0x0756da98f73f4e3a8a64f2d7dba127df,74.3,USDC,2024-01-02T19:34:20,0.0304,normal
0xac983abe8afc4de8a63dbc75504f2fba,0x2887270cdeb64e35b592e90f95164bda,0x29b70aceee2e4f248b561e8d43199400,14.44,USDC,2024-01-02T19:58:07,0.003,normal
0xf0de91912e4f490b867a9125512f40d5,0x94c659c4f3c340c7b1470ee2033c75a6,0x56ad5841e95d4e978c7095fc7b631d19,89.96,USDC,2024-01-02T20:04:58,0.0956,normal
0x088815fac58e4812b0755a99e98bd2bb,0x9ed647c40f4045088e01c970c77743ad,0x1c5ad2ed3526495fb3c952239ec2089a,40.04,BTC,2024-01-02T20:17:12,0.0219,normal
0xaa2e77ba23ae4316b4142b2148966571,0x8280ba3bcc5940a1933191e0700f2f4c,0x63d30b885f2c402a853863777b8b2013,79.64,USDT,2024-01-02T21:05:41,0.0132,normal
0x7c97ebd1acf645cfa16dcb42a38743de,0xc1794e8deffb41fb8678220a0e9de0f9,0xe479228c98644408ab2cebdbbc3334e6,15.2,BTC,2024-01-02T21:21:19,0.0185,normal
0x06daea8f59ca4fc4984901c00eae3ce9,0xd423c0a82a8742dba438bb9480218287,0xff8fdd60c9ce4d91b4db378df6430dde,79.47,USDT,2024-01-02T22:03:11,0.0665,normal
0xc687640365d94dcb999bc15e31a8e7d3,0x2516ea4118e74c64b363375d27ca3ce4,0xa37a597b34c64cb1a0ac2ef6ae4775bb,66.75,BTC,2024-01-02T22:08:16,0.0775,normal
0x52985fd337dc4c0590b46ae370d9d282,0x41ca41acd2bd4a4db495ad5d087af434,0xbd6a467d96314bd7aa36e2f51b5f340a,29.91,USDC,2024-01-02T23:19:53,0.0712,normal
0x83763050b36447c2ad8d1c4916d980ff,0x9d15da5075f9452fb6fb6abe65cb7caa,0x94c659c4f3c340c7b1470ee2033c75a6,41.24,USDC,2024-01-02T23:58:13,0.0913,normal
0xc4e1a52e1e7e462596a6256550032373,0x81087b16c95c4848912e1536b205d725,0x81e51177d7484e938a5e48fff4d8269c,75.4,USDT,2024-01-03T00:19:28,0.0381,normal
0x2d525f5805de49d6a44a9ef22b594460,0x7c41a1d5582c4c14a35b48408a3fcf03,0xbd6a467d96314bd7aa36e2f51b5f340a,58.62,ETH,2024-01-03T01:23:45,0.0135,normal
0xaf066d3bcf9f4c70926a14978c6076f0,0x98e1926763f74d809f21a53bbcb8f4ea,0xbd6a467d96314bd7aa36e2f51b5f340a,11.62,USDC,2024-01-03T01:32:43,0.0571,normal
0xdfeab990a1e9439fb55443589d3f24ea,0xfcac44c82910490e9d0eda7da5c1541d,0xc0b6fdf1cdb14ccab0743c890fb52061,41.6,ETH,2024-01-03T01:42:19,0.096,normal
0x59e14eafe70d4133a751aaf581a25b45,0x99345ab5cd6548e187e01540a2499ffc,0x681beaaa583d4daeb7348fadd4a29936,50.71,USDT,2024-01-03T03:27:32,0.0258,normal
0x6353db26d3044c93b56cffd86662e91e,0x1e523975df684c6985439979eb3fb1cf,0x8739c7052dee42ceafd2cf8587d82d6e,6.54,DAI,2024-01-03T07:29:43,0.0222,normal
0x4f8cf66279614861942b9d34a2623add,0xf2c570ccc88d43c28185ca061498c8c6,0x44e12adc009f4910b3dcb4cb3c09a3f1,6.52,ETH,2024-01-03T08:45:16,0.0816,normal
0xaa88bf4979714d808a23aa70a1bfd87b,0x2c4556b9287d4018b12b058a82a5b43f,0x93387a4a59474549b1faae59c35032d2,37.4,BTC,2024-01-03T09:29:55,0.0047,normal
0xe020169eb8a041c3b0911fbf03543223,0x1a3c15f951fd4c1180c84b1db3d5f616,0xb9eb3314e5954de7bebb478a2ba6513e,15.25,DAI,2024-01-03T11:21:37,0.0972,normal
0x836d2649f00d420286b4b08c8d89b918,0xd3b7c6fb8ba6405185467b8a91ce82fc,0x52ac2a47bfb6477080806b6a94616d2c,88.53,USDC,2024-01-03T11:40:54,0.0814,normal
0x2c2296aed00b48018179087369d82e26,0x30c4ec26fa4c40fd885b59a8141c5199,0xa2e749bf39f642eda7835c1dd1748e51,57.95,ETH,2024-01-03T12:09:22,0.0769,normal
0x679ff7ed79404c08a1e8669b3ff3b005,0x54cdfdd2890d4ff7bae3d7a88599338d,0xd3b7c6fb8ba6405185467b8a91ce82fc,77.86,DAI,2024-01-03T12:35:10,0.0426,normal
0x93012dfed3e34c58bb1aea7da9552489,0x46cf1e67062548159385f166d9392e12,0x18da8693742d48088a9d7648aeec6a19,11.84,USDT,2024-01-03T12:57:02,0.0664,normal
0x0c14ec52adf64707b8208e0ac6fe07f6,0xc17b77cac44b493394a64167ffd8452e,0xbbb65a845c89406c9e8b5acc407f795f,43.83,BTC,2024-01-03T13:32:24,0.0785,normal
0x40c82622774f420d803b4624620c766a,0x8ed809d9859044e09230a2ec0c606482,0xc043cc30236849378482e3611017811b,94.31,USDC,2024-01-03T13:36:11,0.0918,normal
0xd92f50eec4234c5fbf83772e4fa1f6ee,0xaafca6d0b5ac4857b380aa00d5aea8bc,0x0d3c1e3794cc4cdfad64f6abb598da4b,96.76,DAI,2024-01-03T13:57:04,0.0713,normal
0x3c5c60f6839d49e787e1f5a83c7d7e47,0x0539c952def54f88940fff8a9822aff3,0xc82387f954af44bb8b9ef900d49e7875,63.9,USDC,2024-01-03T14:01:35,0.0588,normal
0x3fc0ad56675f4eab8c36347d64f2c96a,0xb3af56ded0324f40b199be103601b9e6,0x926b0160c21d4a3abb246d941b742a22,50.44,DAI,2024-01-03T14:33:23,0.0236,normal
0x92ee7be7b26b419c88c4904573c2634b,0x445ad7d45fdb47fabcee07f2dd3117c3,0xe112bebc9edd47c19174902c345b056e,91.95,USDC,2024-01-03T16:03:50,0.0248,normal
0x6b1874f8022b456ea058797992930f59,0xe1aa9a5c56b7472c9dc9a5761a912d49,0xe7d175b172e04fb683e22046f8115b53,14.49,BTC,2024-01-03T17:59:36,0.0708,normal
0xdf0f85477298407a9ce03fb3f10a9531,0x5e3961e6e80c4e9487dde2acc4db5932,0xd53f449ccabc45bcaa5676831da4897c,22.27,BTC,2024-01-03T18:23:44,0.0583,normal
0xc3d7f47cbdc64e8f9d8153997c2c80cb,0xceb3b37ad9c8496f8815c37dd014362a,0xa754ab37ebc94a88b79460cac8d69b0e,98.17,ETH,2024-01-03T19:05:23,0.098,normal
0xe650bf5732e042549e05e0d0072290bf,0x6d4e8d3141de4cb895ff59810740655e,0x2e58a61c210a4aaf86b4e704032e8768,78.67,USDC,2024-01-03T21:06:00,0.0967,normal
0x13499772280e460e95f35f21f11d42c0,0xf8928e1e596c454688f9e57cc3f87b83,0x6aaa5cf8add547d88e2f4b8c9ce7b260,26.23,BTC,2024-01-03T22:01:49,0.0592,normal
0x5090cca2552d46038df29d13aeda820a,0x924deefd24394686b3bb71509d8b00a3,0xabb371c52a8441b5ad6105d222949427,82.89,ETH,2024-01-03T22:21:10,0.0978,normal
0x1358f80fd9c84f238ed8c4b160252efb,0xd1e7bbd46c4e4791adff7679181f5cff,0x089aed5cf623445a821e575618d3fcdf,38.45,USDT,2024-01-03T23:00:32,0.0894,normal
0x4dab7e6b89c34861b4826b79b8d95eb4,0x6a089fc8615747af8fa32bdd5900a2d8,0x75f95d779fbe4eeabc40ab966710dd8d,17.62,BTC,2024-01-03T23:03:03,0.0443,normal
0xb92b4bf7c204490f946dd5fa0ce44c94,0x3d57875758de45e5bd9c55728d6cc5e1,0x0adc15724728497686ef3553eb96ec54,7.42,USDT,2024-01-03T23:42:41,0.0439,normal
0x4845240b3dce449c8a79748f15178d45,0x21c9b4c7e333469eb91b5405eda46038,0x05497ee6d983420781a408ea9bd7f616,21.82,BTC,2024-01-03T23:54:10,0.0045,normal
0x75c4dcaf948a49dca1b55c05ee0ad94c,0xe2ed26caefc34a508293a58497076e89,0x30f7a6fba2ca40e794d12f82cff20d15,38.7,BTC,2024-01-04T02:41:51,0.0304,normal
0xf2ab0f92208447d8a4b1b5aa69adf5ef,0x849a44daed824574be3584d742ddec05,0xb9eb3314e5954de7bebb478a2ba6513e,94.2,DAI,2024-01-04T03:25:11,0.0269,normal
0xa69a682e7ae945e5ae1600b74cdf95b1,0xf7952304399b470db2f77e1337b285d5,0x29b70aceee2e4f248b561e8d43199400,75.29,USDT,2024-01-04T03:52:41,0.0459,normal
0x1b4c7555dcaf435581e5bfb5ca82addf,0x1a1d7e8b59e14bce80996fefbf60ab1e,0x1a3c15f951fd4c1180c84b1db3d5f616,99.98,ETH,2024-01-04T07:35:57,0.0846,normal
0xb76306e47cf3443d8d55b9bfa5cfbde3,0x490471e674484090bb74379ddb247388,0x0b6a9bb2626d4e3f9542989d7befb67d,67.79,USDC,2024-01-04T08:11:43,0.0363,normal
0xb0fb6c8c19094340b68f21552460f6ca,0x2091bf30b17c4d38adcac4fead9e11bc,0xf1290c47c8e04b068dbfa1539319842c,50.87,DAI,2024-01-04T08:46:27,0.0154,normal
0x3c2318fef97f420eb927591c5ce5c1ea,0xec287384da6643b48b1215488f7498da,0xe479228c98644408ab2cebdbbc3334e6,49.21,ETH,2024-01-04T09:19:22,0.065,normal
0xc296cb5c6fdb4d9ab8a6b30520880ca0,0x940a3f6f0263419691e25c22d8a1952f,0xe640e6464a184c14903739bc2410f651,86.76,BTC,2024-01-04T10:28:43,0.0722,normal
0x881007d81e2e42d2833d9cab29034910,0x52ac2a47bfb6477080806b6a94616d2c,0x8375840b6aef462e878ab5b5ef72f5b6,60.0,USDT,2024-01-04T11:00:30,0.0113,normal
0xda60df56a7814708957b876ebefa0ca7,0xfac04764e9b64e3cb46199b1a6456c81,0x17d774ce05a042cda3dbaf0eb27298e3,69.15,DAI,2024-01-04T11:31:05,0.0522,normal
0x000f8604d5774087adba84b02a577593,0xb6235b717cba4ed29ea5ad800cd4d2e7,0x5a15f05cb91a49529bd4b7ec4654b44c,63.68,DAI,2024-01-04T12:37:18,0.0494,normal
0xf6a379d6ef0a454e82af0d9705efd825,0x2195e47ecb7e4903bab4e7ea89b22983,0xd0d8a2af1bb64bdf911e8714fdb2dd66,96.88,ETH,2024-01-04T12:49:23,0.094,normal
0xe37cb4e20bb847109e599f868179b2b2,0xa088a4fe8aed4cbebd7bf803d3be0ed5,0x391b2b94004a40c791aa4e8e5bc124a1,50.1,BTC,2024-01-04T13:00:19,0.0664,normal
0xc876b32292ab4f5dab91c304f8e7e5de,0x0b7d804c72594c3a8078ccdc69329b5a,0x703de0fa1315463d91ea3cef10e3815c,47.84,USDC,2024-01-04T13:03:00,0.0993,normal
0x242ccd08dee44a24a4a6bc6d3b078b76,0x451ea693ffa24dc3a62455f648f22935,0x13b9db740abd4a99927524cf7d8d2569,91.01,USDT,2024-01-04T14:39:13,0.0717,normal
0x1f24b4cd98ea435384f5c14a33b95ca1,0x085abfdc43a048ca8878f45529baadfd,0x064b2a3ce86c4c769f6622ad129451f2,89.4,ETH,2024-01-04T15:25:33,0.0605,normal
0x19e0ff516475472bb6aacb1194d1e163,0x4da679a015ed443dbfb953294df650f8,0x4056fe9e97e044a4b711325e8367625b,44.27,DAI,2024-01-04T17:20:47,0.0701,normal
0x0a3627cb874f4542a51e7385a0d231e0,0xd719696b5ccb482bab78cb1548639d91,0xa049da18bea54c84918a1b31b66a3a32,71.43,USDC,2024-01-04T17:41:48,0.0559,normal
0xac19d917b29144d1a1a6e5d43da9d7d4,0x825604fb41204efdb4c898fbb458435d,0xb3af56ded0324f40b199be103601b9e6,42.06,BTC,2024-01-04T18:47:22,0.0998,normal
0x3fa2d85134e545e2b4f04a5dd05b8cc6,0x6d4e8d3141de4cb895ff59810740655e,0x7bb62818a81141e286522fa14d0b7f87,48.55,USDC,2024-01-04T19:08:05,0.0173,normal
0x7d22e9275e414be8b5507431a03d19a2,0xb8abe5a618cf4debbc9837adcbffe3ba,0x5a8463456c294ea5b728895c7965b758,33.5,ETH,2024-01-04T20:43:50,0.0195,normal
0xffd1e605103042f0b4aad82a0396bb72,0x7ad90a97b923479fad68d778f31da544,0x926b0160c21d4a3abb246d941b742a22,99.0,USDT,2024-01-04T21:00:26,0.018,normal
0x02e82f0a0abb4177be4c8afe4a2f64c3,0xfe7aa7adfdf442c4a36dc62b15577c26,0x8ed809d9859044e09230a2ec0c606482,87.69,USDC,2024-01-04T21:08:50,0.0265,normal
0x9b4f9f25ed0a4440a2df8d62e2b52403,0xa2ef19eec2854948af05d2e0ad331cc8,0xde0f743027c848f8878644ac112e40a0,94.13,USDT,2024-01-04T21:13:46,0.0534,normal
0x72d85f2f779449bfa618867e551e1c75,0x992b59324e974f7792e89fe11dbfe94f,0x6d4e46af2cde4dc394bbb28389d5d562,95.75,BTC,2024-01-05T00:02:48,0.0588,normal
0xe266ac54c847461fa348eb5e2b84ac58,0x58b471c1a50e440182d622797f8342bf,0x28783f2901994576b3059eb2c2823eb6,20.24,ETH,2024-01-05T00:03:22,0.0098,laundering_chain
0xb885bee8ead64cdcaad96e77be70058d,0x58b471c1a50e440182d622797f8342bf,0x93f247b0df874398af0fcfa4dac0d6f9,20.82,ETH,2024-01-05T00:06:27,0.0021,laundering_chain
0x208922f410b744c3a6e0b672ab73a354,0x58b471c1a50e440182d622797f8342bf,0x138dd6b6a4ef4434835ae2a913b7bbbe,20.14,ETH,2024-01-05T00:07:20,0.048,laundering_chain
0xb19f2ea61e854ebaa95b2f0c83066462,0x58b471c1a50e440182d622797f8342bf,0xebc7cc961aa3441f8004b422b1df3c3d,20.77,ETH,2024-01-05T00:11:42,0.0335,laundering_chain
0x427eb6a11d9543878b58be6370eebc2f,0x58b471c1a50e440182d622797f8342bf,0x81fee6a11c4b4a888a99528ba2642fbd,20.06,ETH,2024-01-05T00:14:50,0.0455,laundering_chain
0xf3fd01c0e9e94dba9b623665b2137047,0x58b471c1a50e440182d622797f8342bf,0xe59f935e879d4233967929c9d4c042e3,20.1,ETH,2024-01-05T00:17:36,0.0141,laundering_chain
0x582de46ca6c346d4921e66e6b7b8a7d1,0x58b471c1a50e440182d622797f8342bf,0xfdb53d8c43784a91bacb287562eb80c1,20.57,ETH,2024-01-05T00:18:49,0.047,laundering_chain
0x71ae4af4f9b043a28b473b8cfd88cbfd,0x58b471c1a50e440182d622797f8342bf,0xb0213df266fd469087e8ae2ec4a52781,20.68,ETH,2024-01-05T00:20:05,0.0304,laundering_chain
0x6fa6103583e8493693d95255aaa69246,0x28783f2901994576b3059eb2c2823eb6,0xe971382dfb304fe5be012fbc8a176a4a,19.3,ETH,2024-01-05T00:38:41,0.0415,laundering_chain
0xeae214324ebd44b39e6502ff65b4b949,0x2688eba488f14644940b973910820d1f,0xe0400351024f4a80b92d99329eacb8f1,36.44,USDT,2024-01-05T01:13:45,0.0084,normal
