transaction_hash,from_wallet,to_wallet,amount,token_type,timestamp,gas_fee,transaction_type
0x8f5e6c3c1f2746c58b88bae6c7b64371,0x20a01481e0c0478186fb1e1bb4d02714,0x0e91b22079ef46ce9048ab2ac54a23f3,76.31,USDT,2024-03-01T14:49:47,0.0737,normal
0xeedeaf96449b43f29c81651328be8121,0x753af74383354e248fd2008453e1aa7d,0x56864dee448242b3967ce8e02f3805ac,44.77,BTC,2024-03-01T16:27:17,0.0052,normal
0x613ed79321e04cb4bf7843adfe22469a,0x76304483ba434a13a71622d45eb0c6a3,0x59144bff917c4848bdf0fc3ee6b2bf14,28.11,USDC,2024-03-01T17:07:31,0.0975,normal
0x9870774d83cc46deaeb1583573430bae,0x39638a3a7f094fa794222a9b1b0202f5,0xb502881e6a904ca9b8b35e18c7a79b88,87.1,USDC,2024-03-01T17:33:15,0.0274,normal
0x4ef837c1de99440393334f6699ac65dc,0x7567e85c9cc8400b9ef10d65143f2093,0x446325f4083e4985b1d5918e724e5145,71.76,BTC,2024-03-01T17:36:29,0.0545,normal
0x9783d6a946af4b868f00e90168b6aa47,0x7b7684306f8b40b688c79a91ebabf9e7,0x0eba43b5e7f34a4a93bf02b488e78196,116.07,USDC,2024-03-01T17:39:30,0.0698,normal
0xb5b6bab1540e4e8c864888ab6a79d005,0xc67ec7b040434a9baf038707a96f1411,0x812e30b4ae2743cabd6bffa8ef88773e,66.45,USDT,2024-03-01T17:41:00,0.0609,normal
0x878355a14ddf4117ab2ec5041f42b79f,0x3377a25b92c146cc95d2b0558850a4ac,0xfecf7373cdf44474917689ff3d723533,137.05,BTC,2024-03-01T17:58:18,0.0658,normal
0x5262dbd962fb42c18f6d10832d7b153a,0x7592a72cedbd4a1ea1ca14508e896e17,0x566828f5c4834d87ae76fad76f3a54f0,128.37,USDC,2024-03-01T20:34:37,0.0131,normal
0x9dad0c5b9d4e41999324f97ff75fd99a,0xb502881e6a904ca9b8b35e18c7a79b88,0x3a54cc772f054e95a3a7221b9f8b4113,66.97,USDC,2024-03-01T20:48:21,0.0298,normal
0x73c47080c91941e0a5430054fd28cb0a,0x1a883aad118540688b28d4e0ecf6c854,0xe3d47d9d5ada4dfbadfccd05614d32d2,145.08,USDC,2024-03-01T21:34:41,0.0688,normal
0x8b96f011b83744a5aa6b5703e9a98c33,0x76304483ba434a13a71622d45eb0c6a3,0xef058a9c32204e8f8cc5120dcdc9e092,17.35,USDT,2024-03-02T00:44:02,0.046,normal
0x8f943f836b884c1ba8a265fc21c1f9b2,0x1fe9b0daf54f42869af91fb75b4148fc,0x43453532e10a47a78e3bf8c284f03fd0,90.55,BTC,2024-03-02T00:46:15,0.0448,normal
0x35c83ee332584b219bbe33c9ddcffa98,0x187cc30e8d5e44dda85936be0746e665,0x081b999b0490401dbd26f21b24e86786,102.17,USDT,2024-03-02T02:39:36,0.0056,normal
0xce5bb861d8f247e39df44062ad32bee7,0xfc1230772b8646d3ab958fdce78334c4,0xf91c65b73ca44e24b32854487470b28c,57.71,USDT,2024-03-02T04:13:25,0.0985,normal
0x1194c38205ec47b1b20a7fab75850bd2,0x20a01481e0c0478186fb1e1bb4d02714,0xc5e477f2a2704657a5ecafb167f1b959,80.26,USDT,2024-03-02T04:33:06,0.0104,normal
0x0182ef0cb13c4e67930b8b3882fd7dea,0x0b13a8f6ef024d40b324d87b22607d5e,0x785efbc33e2c483ba6fb5e3afabce65e,80.24,USDC,2024-03-02T08:24:13,0.0292,normal
0xaa92b7854f244ead86e87ccea9ea4bd0,0xf58814b4f2e441a193495df81889a5c1,0xe82b530c3355432ea737a0b327003e46,72.08,USDT,2024-03-02T08:50:37,0.0341,normal
0x03d58ad4d985463d996d59250f83bda7,0x0f8d45cefdb44c709ac259f48e8cd299,0x12f3676082a748a388760fb0c3259457,77.71,USDT,2024-03-02T09:04:10,0.096,normal
0xd85b321df5564b79baae5fd1ce50a608,0xd9278f7cd19644abb416f94a817f5ce0,0xb0f7b6a1a2224a459b26ee69592475ab,116.32,USDT,2024-03-02T09:12:27,0.0941,normal
0x47c3a937d2bf48deacd1c1e26df4dc44,0x9586506b847d49bdb4d305ac66745224,0xc809bbe26d2549efbceb5a6941ab7fcb,97.88,USDT,2024-03-02T09:26:13,0.0289,normal
0xe1071afb9ce643d98c69664530d88bab,0x1fe9b0daf54f42869af91fb75b4148fc,0xf7290f3b726341ffa7b579d0f069f375,135.71,BTC,2024-03-02T10:00:43,0.0211,normal
0x052ccf582b574813aecae975d505baf3,0x0046a9b445be42149edbb21a1a9c2502,0x849d2d06625646e8bf1cd1def5588aec,58.71,USDT,2024-03-02T12:50:08,0.0984,normal
0xd0ed2aa542c74ba2b109969fb0a14b3b,0x20a01481e0c0478186fb1e1bb4d02714,0x251b6ce3aa5f4a628dffb18a2da38aa0,44.24,USDT,2024-03-02T13:25:26,0.0012,normal
0xf0a08c4ab6254fe38953b68d803eb430,0x3d95f09d6d6b47738ecb8e597b2681fd,0x0371a0944b584d6080a961da50099e0a,36.05,BTC,2024-03-02T13:58:07,0.0106,normal
0x2180e9e75d454da5be6bf9d28b06b8df,0x187cc30e8d5e44dda85936be0746e665,0x9deb014250104c90af2d6082f8a927c1,70.09,USDC,2024-03-02T15:00:43,0.0016,normal
0x5409eea3fb514fd8a633df47f959413c,0x4f4997e8a3474f94807e9ef62d2b735f,0x3d95f09d6d6b47738ecb8e597b2681fd,130.91,BTC,2024-03-02T15:42:04,0.0092,normal
0x231ce42578f74d6d8e140dd265b52f12,0x712d6d26d3d04ddd99502db29f45ea32,0xbcc5e405f8cc446e8439d1637f5c3b18,90.0,USDT,2024-03-02T15:49:20,0.0426,normal
0xe6c7584a2c4b42498fe2b9bc8311eb04,0xe3d47d9d5ada4dfbadfccd05614d32d2,0x785efbc33e2c483ba6fb5e3afabce65e,144.02,BTC,2024-03-02T16:03:19,0.0772,normal
0x95ef29d0bd8645afa725105e3c49c229,0x843bbe37d19847f0b41db793e13e743b,0x5358b7fcfeda48ce8fadffd04108038a,134.11,USDC,2024-03-02T16:41:40,0.0925,normal
0xab0f5ff41ad94461b5c87555621621c7,0xa0b576d3912d48ef9727a51404161547,0x073c465dbde3419a8d08764761ef8dcb,59.05,USDC,2024-03-02T17:42:53,0.0506,normal
0x699dd4f3bb98446f97272564fb09f38a,0x520f26ac55c149578d9b1039e6d6cc6f,0xfedc2e657e06443cabe6b2a9b2d6d307,112.58,USDT,2024-03-02T19:03:46,0.0516,normal
0x7b8b31f9e8c64b38bced2dfc24654b16,0x6510ce2aad7a4f8d9353335462823b94,0x0f8d45cefdb44c709ac259f48e8cd299,74.47,USDT,2024-03-02T19:13:59,0.0648,normal
0x314ad5089ef54a0385cd985b1eaa0a0f,0x793fe9180e8943439b2d499bd125637d,0x073c465dbde3419a8d08764761ef8dcb,148.96,BTC,2024-03-02T19:28:03,0.0181,normal
0x0a841bd8076342498306dd58113c8ad4,0x518dc86342244040a1133b43c08711ab,0xbef97c60479346319ace8f1ad64c3889,31.41,BTC,2024-03-02T19:28:48,0.0527,normal
0x04b22e4e16c04323b29fdc3278f1ceeb,0x14dba4f0dd9a427d9a05c6294a8b1872,0x007cf3cbc308439991bfa72b1e581462,146.13,USDC,2024-03-02T20:30:33,0.0778,normal
0x82173c8e4f0845d98b16e8dd6e01619b,0xff60ce7174cf41c5b9b09f8e38dbaec1,0xfedc2e657e06443cabe6b2a9b2d6d307,75.75,USDC,2024-03-02T21:13:53,0.0297,normal
0x85e69b2a291a4c939294045816ccf699,0x3d95f09d6d6b47738ecb8e597b2681fd,0xaf87623e784d4cc99da1c15c7869d341,19.98,USDT,2024-03-02T21:25:56,0.043,normal
0x0fc2c168899747babda524114dbb075b,0xbcc5e405f8cc446e8439d1637f5c3b18,0x9a0bec5549dd4425927f436a1b66e8f3,96.01,USDC,2024-03-02T23:01:20,0.018,normal
0x7bc922f07ae6408991d5e2aa1d86f68e,0xe3d47d9d5ada4dfbadfccd05614d32d2,0x40b378c0385d4ec8a7e574905252509a,142.53,USDT,2024-03-02T23:26:34,0.0938,normal
0xcc1c2161de4541ada9c5f05b233cdba3,0x8c74f12203af40c79998f1baa48229a5,0x0930043edb93451193f92345e0d70322,45.21,USDT,2024-03-03T00:01:37,0.0612,normal
0x02774a12be904ff3b255c9f6611393b0,0xd445757987c1413a89eec6726189804d,0xf7290f3b726341ffa7b579d0f069f375,39.97,USDC,2024-03-03T02:51:18,0.0028,normal
0x9db7536ab465463688138f3010356907,0xaf87623e784d4cc99da1c15c7869d341,0xaefed7bf8b2640a0829c0308fd1bb900,69.45,USDC,2024-03-03T03:35:03,0.0099,normal
0x71cc3838abd0442fbe1888808ddb87b6,0xc97eb944a5ba4fdfbdbf68e367d34284,0xf2fc2e4dd7cc4775bf798d5e1a5ab078,13.89,USDC,2024-03-03T04:19:05,0.0959,normal
0xe30f7ccae41243c4aa671eb4ad68128b,0x69cb6dc94bcb422c8897d7584c8f2f11,0xe3d02aa1f3564f658ef2c0c806c213e4,139.63,USDT,2024-03-03T05:37:24,0.0528,normal
0x4be9ba9d35f54150b5bf64ca07f57ef0,0x7592a72cedbd4a1ea1ca14508e896e17,0x99a54da07e4f4d5f905e5aee8e0f02ae,115.52,BTC,2024-03-03T06:06:23,0.016,normal
0x3387160923814b61afc6ee258a1d1621,0x566828f5c4834d87ae76fad76f3a54f0,0x73b3d86e4d2d4e85a49439d8fb78b650,94.44,BTC,2024-03-03T07:28:12,0.0395,normal
0xa69bf5bb8f8b467db4f9564862af86b6,0xa48a4ae7ed344f869322ce79f25642df,0x69b611d7de8e416aaeeee1bbf6f7ebee,107.98,USDC,2024-03-03T07:40:15,0.0115,normal
0x1469fe5fd4d44a6b896815b447f43aba,0xeedc3b4155314210943c09891116b1f2,0x72fef7d6d91c4adc88341dbb3cdf330c,136.72,USDT,2024-03-03T08:11:15,0.0497,normal
0x2dff72f4588b4e1fb0bb47aadaf9eba3,0xbef97c60479346319ace8f1ad64c3889,0x7567e85c9cc8400b9ef10d65143f2093,76.22,USDC,2024-03-03T08:40:56,0.033,normal
0x8e4f2e2840234d86bbd04c16be216dab,0xd83bb341ffa74f538ee21ddb605f7133,0xbcc5e405f8cc446e8439d1637f5c3b18,13.12,USDC,2024-03-03T08:55:09,0.0308,normal
0xd7d312316c1a4cfb8e1b364770b347a0,0xcfdf5c500d2f41c69786ebbca57370a5,0x615fe78e1ea74d54af2296e1336f82d3,65.09,BTC,2024-03-03T09:43:15,0.0061,normal
0x018487c2c729495a96fc68b2e2db5007,0x101a981130d64f30bcb4f9ddac9593ed,0xaf45e0ff126142338b4e6776932a7e5d,14.17,USDC,2024-03-03T11:00:41,0.0083,normal
0x32f6ca1e1ff640a38d047c10d95bac4e,0x57dedc36ec5d4ab4a369fe2e545af9f9,0x31db9e2dbf2a4ce6a1b8a530acbf412e,143.81,USDC,2024-03-03T12:04:47,0.0667,normal
0x62087da28c34444297bca518d532b89a,0x72d44c3fda954e9dbdf05a34fc51d8ef,0x18759d0bddb543a1803ae56a5be1d1af,87.15,USDT,2024-03-03T12:25:19,0.0303,normal
0x635c5279c28b4d19a01bc101842f278f,0x69b611d7de8e416aaeeee1bbf6f7ebee,0x0a16faa8574648b08c1895efa2643cd8,109.29,USDC,2024-03-03T13:15:37,0.0699,normal
0xc878b9faa37546babee3f32f2f570da4,0x14fb93d1b0914f42918837e572b3b25a,0xc3e54c3dc9b44cdb9742e722593a6a23,134.84,USDT,2024-03-03T13:29:10,0.0651,normal
0x5a5b0cf7427344f7b84d8b054ddc5476,0xf4ae4276b35e479e99ecbbacf2bed6cc,0xd445757987c1413a89eec6726189804d,148.93,USDC,2024-03-03T14:35:41,0.0877,normal
0x04174efeef404cc9a78127237641dff9,0x72fef7d6d91c4adc88341dbb3cdf330c,0xbe8cc26ac78b490c9f5d8265907038cb,114.81,BTC,2024-03-03T15:14:39,0.0174,normal
0xa71a575f77e949c598857b88d2d297d2,0x073c465dbde3419a8d08764761ef8dcb,0xd445757987c1413a89eec6726189804d,86.54,USDC,2024-03-03T15:18:01,0.0291,normal
0xf76137b3c15a4196a120bb9ae5f1741d,0x136728367afd418f8f7fb10caa025af9,0x8a23d1cdf0014117b9307586b89de4e1,62.0,USDT,2024-03-03T15:30:00,0.0682,normal
0x8379026fff9a4e088f49a0deb94b1f0d,0x5c63128cbaf54b09ab69d9960f526f34,0x023507e2dad64a3581a55f26117d131c,68.18,USDT,2024-03-03T22:12:26,0.048,normal
0xf11f065241c5401da033a8c74b7aed63,0xfecf7373cdf44474917689ff3d723533,0x635868e9b2c34b3ca938353ff808ac69,19.77,BTC,2024-03-03T22:24:32,0.0369,normal
0x0e585863301b41769280f183240311d2,0x0930043edb93451193f92345e0d70322,0x567eb709d1064269b8a220639495502d,148.63,USDC,2024-03-03T22:27:55,0.0442,normal
0x2b8f0bb80e2243d28cb1299bb179d6e7,0xb0fdd728a9c04286a7e7b944a4c4f223,0xaefed7bf8b2640a0829c0308fd1bb900,62.55,BTC,2024-03-03T22:34:41,0.0182,normal
0x7d8a70a726f14e9ca764c53065ee2157,0x3a54cc772f054e95a3a7221b9f8b4113,0x219a02fab0a9417d99735ddd11fc4d54,130.04,USDC,2024-03-04T00:38:25,0.0644,normal
0x836e7b5a805d4daf91e2bd8950abd0a8,0x0371a0944b584d6080a961da50099e0a,0x812e30b4ae2743cabd6bffa8ef88773e,124.9,BTC,2024-03-04T01:23:14,0.0023,normal
0x63db3f5221dd4af8830d5ca30d117278,0x60ae11354b944114b9fba029e099b6d3,0x73b3d86e4d2d4e85a49439d8fb78b650,148.73,USDC,2024-03-04T01:49:55,0.0527,normal
0xcabcf216dc024494b3ff2ffd76991fc0,0x98c96896f8ba41f5891069c400013ee3,0x4f4997e8a3474f94807e9ef62d2b735f,49.75,BTC,2024-03-04T02:59:12,0.0378,normal
0xb53b33ee57a4491a8edda68028d0895c,0x8b602ce6687140f58aed7feb0be00629,0xf654516396874656b6b858a3b06ef235,55.1,BTC,2024-03-04T03:30:31,0.0501,normal
0x2efd62096ae644b8921dab47870a8071,0xed4cc36a2dce43e2acd4c934dcb97147,0xea4adcecb6d641e193632df63bb2ed8d,134.2,BTC,2024-03-04T04:15:43,0.0049,normal
0xc0658b430c884ef591ab30936590946f,0xa0b576d3912d48ef9727a51404161547,0xfc1230772b8646d3ab958fdce78334c4,33.08,BTC,2024-03-04T05:17:42,0.0252,normal
0x4c1303d041f7423d92a9df280526b475,0xef058a9c32204e8f8cc5120dcdc9e092,0xe2cf6a6473d548309130913044df3a6a,123.24,USDC,2024-03-04T05:51:16,0.0201,normal
0xc1dde61a183f4ab3970c2b0a85642219,0xa48a4ae7ed344f869322ce79f25642df,0x7567e85c9cc8400b9ef10d65143f2093,91.07,USDT,2024-03-04T08:48:07,0.009,normal
0xce7a53512b5e49c1b3fec69eb435da1c,0xcfdf5c500d2f41c69786ebbca57370a5,0xe636b007cf4e4db2b84d6ce12c5c59cc,50.64,BTC,2024-03-04T09:39:24,0.0025,normal
0xdca0732e284343e491c26ccc787f3669,0xd9278f7cd19644abb416f94a817f5ce0,0x37c7bcf358a64e97a96873b8d678f912,93.64,BTC,2024-03-04T10:33:07,0.0924,normal
0xfaa3f24039fd4714ba017dee9f544850,0xed4cc36a2dce43e2acd4c934dcb97147,0xf91c65b73ca44e24b32854487470b28c,98.83,USDC,2024-03-04T11:02:38,0.0055,normal
0x0220dd69055541d399d3ca8b875c0cd7,0x9586506b847d49bdb4d305ac66745224,0x1089fc7099df49f4abd6ecd04d906a39,108.9,USDC,2024-03-04T12:28:37,0.0731,normal
0x468e8c3225754cfd9ece14d1f9f67c44,0xcfc9faddf307449688aa53f2fba78b18,0x081b999b0490401dbd26f21b24e86786,121.53,USDT,2024-03-04T13:26:22,0.0638,normal
0x720ab87969f14701bf33fc69e59bf94f,0x6510ce2aad7a4f8d9353335462823b94,0x24540e41973442f1bfb7d439e7d516e6,125.34,USDT,2024-03-04T13:55:03,0.0127,normal
0xaacc910f9c264f3c978909a9824a18f0,0x65e5c1eca6db41979d21267f689f9dfb,0xef058a9c32204e8f8cc5120dcdc9e092,118.9,USDT,2024-03-04T14:11:19,0.0637,normal
0xe102bfcfd6a746ab9e6b289a61ba7f19,0xe9f3c90774c945949a9a86630d9e4913,0xa48a4ae7ed344f869322ce79f25642df,62.47,USDC,2024-03-04T15:46:34,0.0592,normal
0xe3c810c41098458797100dc6499c17f4,0x909917e346a147d3ad6e2a972aad3e3e,0x79969dff744b42c5926da79496648053,71.56,BTC,2024-03-04T15:51:34,0.0622,normal
0xefa1b4caff974746914e5898ca45daf2,0x635868e9b2c34b3ca938353ff808ac69,0x0371a0944b584d6080a961da50099e0a,23.52,USDC,2024-03-04T17:05:36,0.092,normal
0x155ff5eac28248fe8a01be75d430a258,0xc287f60dc220467c9c6fc8a052c34b53,0x3926204e298e4419bceace5f9d9bce35,34.28,USDT,2024-03-04T18:42:49,0.0219,normal
0x3da63ab098fc4e148abbb1077e8c6919,0xfecf7373cdf44474917689ff3d723533,0x712d6d26d3d04ddd99502db29f45ea32,131.63,BTC,2024-03-04T20:07:23,0.0516,normal
0x8b0eb597c28f4a91ad28564d35b7bb3c,0xf35fa344322e4cd7b6552b0665f1ed8d,0x60e78f297c0842bc88ecdb7c66bf9236,130.98,USDC,2024-03-04T20:20:46,0.0553,normal
0xf6acd16f4b7b4bffba305399d865a3d7,0x37c7bcf358a64e97a96873b8d678f912,0x76304483ba434a13a71622d45eb0c6a3,99.99,BTC,2024-03-04T20:53:25,0.0082,normal
0x157413c27c5748e38639239fb7c6beaf,0x700061a44467449abf1168769da51dfa,0xbda9d18bdd1a4934b5288fe24c0a1e33,146.65,USDT,2024-03-04T21:13:08,0.0219,normal
0x627c12096f6e44a0b783e654724431e3,0x6510ce2aad7a4f8d9353335462823b94,0xafa0f6fb8687428bbdae040439fe9c2e,96.62,USDC,2024-03-04T21:18:19,0.0152,normal
0xf68db958b43042968e2939bd597433fd,0x59144bff917c4848bdf0fc3ee6b2bf14,0x69cb6dc94bcb422c8897d7584c8f2f11,50.53,USDT,2024-03-04T22:36:25,0.0949,normal
0x5d0138d69438464cab0d252c95ce7445,0x12f3676082a748a388760fb0c3259457,0x6c634985b1d84d66a46763fe5915e77a,98.82,USDC,2024-03-04T22:45:26,0.0307,normal
0xde8e9817e82c4c6f8af7ddb1ac8788b3,0xbef4a543b1fd4747b9ab4cca19fa43c7,0x80b940a0197e45f5991f59d06e51a80d,122.63,BTC,2024-03-04T22:55:07,0.0285,normal
0xe44b2d4a1e5548efa351e38dd1dd5fb2,0x2029404a1c484237bc53336302b155dc,0x24540e41973442f1bfb7d439e7d516e6,37.86,BTC,2024-03-04T23:13:31,0.0989,normal
0x53326edf977e48e7bf6a04bdbf1a9db0,0x9deb014250104c90af2d6082f8a927c1,0x2e1f5549201943a2bc01ae0dd4f5efe2,85.32,USDT,2024-03-04T23:59:01,0.0751,normal
0x316c344f1de14bf4b7db41aaeb4efe3b,0x9feeca57f6494efaa26ba444626a8233,0x0f2cc2a949d24654b69cfeb42d852614,100.44,USDC,2024-03-05T00:27:47,0.0658,normal
0xbe8832daa6a14e55a47f69b7a5e5a823,0xa1df561de76246f5b729b1bd9a013de3,0xc0a69fc18b41456cb66feed86a83c3ef,82.04,USDT,2024-03-05T01:20:57,0.0068,normal
0xfec1b2e597254145bd3efbe0145c9988,0x7a3d2f9e77db4fcebdcdcf41eccc1479,0xb2ba5d754bbc4df79491c1951c607306,138.74,USDC,2024-03-05T01:48:56,0.0569,normal
0xe79a20581a5a4c8aa988fa2801112011,0xb2ba5d754bbc4df79491c1951c607306,0xcfc9faddf307449688aa53f2fba78b18,86.43,USDC,2024-03-05T02:52:48,0.0571,normal
0xda45f4f90b0f454489063b8248c049ad,0xa48a4ae7ed344f869322ce79f25642df,0x8c82153470674024b0907ff102c58455,37.4,USDT,2024-03-05T05:08:10,0.056,normal
0x0a97f50a11f840528efd10f4905ba16d,0x86692da8cde0437b96f8d4fde1d768fc,0xa8da9362ed50428f80abb038a74c18eb,51.89,USDT,2024-03-05T05:15:28,0.0287,normal
0x1019d8dfb0714b3495869fda14e14e37,0x20a01481e0c0478186fb1e1bb4d02714,0xb0fdd728a9c04286a7e7b944a4c4f223,140.73,USDC,2024-03-05T07:35:53,0.0783,normal
0x84c68b0adb2f4847b8e464d62ee393f3,0x6c634985b1d84d66a46763fe5915e77a,0x57dedc36ec5d4ab4a369fe2e545af9f9,121.88,USDC,2024-03-05T08:04:27,0.057,normal
0xf126a16f781d44ad9bfee249b99b9cf7,0x994a54da5aa84963a9b0c3d739664d25,0x0e91b22079ef46ce9048ab2ac54a23f3,66.75,USDT,2024-03-05T10:12:50,0.0458,normal
0xe753f34ae7f8460981e9011c097e1479,0xe2cf6a6473d548309130913044df3a6a,0x187cc30e8d5e44dda85936be0746e665,24.87,BTC,2024-03-05T10:39:00,0.075,normal
0xb6a194f8549b419b8e04a8957ff06685,0xaf87623e784d4cc99da1c15c7869d341,0x3926204e298e4419bceace5f9d9bce35,74.65,USDC,2024-03-05T11:07:33,0.0518,normal
0x13325939e0c74bddb9b6707257630bf9,0x07b0625afe9a4431a2b4ba667bc32f9a,0x623c22186f64422da62597ff29a36e0e,78.13,USDT,2024-03-05T11:55:47,0.0399,normal
0xa78f93b04da145039a97d290ceac7670,0x9fac44c8538b4ef78d700d1e4d54e3c3,0x2e1f5549201943a2bc01ae0dd4f5efe2,14.88,USDT,2024-03-05T13:00:47,0.0536,normal
0x07a4b8240e764b18ac24c9cf73aa1677,0x7ae8e196c92a4794a310cff046dec23d,0x9a0bec5549dd4425927f436a1b66e8f3,127.43,USDC,2024-03-05T13:22:43,0.0986,normal
0xa017becd81ea4c9db1dcafd1c97173d9,0xb53ba102677243a2a32e5391fcad1450,0x9fac44c8538b4ef78d700d1e4d54e3c3,70.86,BTC,2024-03-05T14:36:15,0.0624,normal
0x0ad40fdeba99409abc35d4fda70130f8,0xf2fc2e4dd7cc4775bf798d5e1a5ab078,0x7a3d2f9e77db4fcebdcdcf41eccc1479,45.38,USDT,2024-03-05T16:04:13,0.0012,normal
0xe31224acf60a4a8fb05cdedf8c6e2f1f,0x3d95f09d6d6b47738ecb8e597b2681fd,0x664c8f5821544196b9e67a35f7a02176,68.68,USDT,2024-03-05T19:45:28,0.0226,normal
0x24cf1daf01754df7b415358e79bee041,0x31db9e2dbf2a4ce6a1b8a530acbf412e,0xd41e81ebe2cb4fe086ac8450bfca078d,124.06,BTC,2024-03-05T21:16:47,0.0642,normal
0x7e140339457d4912bdb6be0ece5361b2,0x615fe78e1ea74d54af2296e1336f82d3,0xfe7fbf88f62a44679862124b5dc0f534,24.1,USDT,2024-03-05T22:30:06,0.0215,normal
